event_id,phone_id,ad_id,provider,placement,length,event_ts
15ba457635d44dd42b81e9f3c1a7e9b9,da020e1b87b4b6828e99a40eabedcfcf,9,Snapchat,Right,1241,2019-07-04 18:42:45.217009
312d4d196258465ceaa676107eb1c770,51e6c8228186554699d25bebe8ed3205,20,Instagram,Right,2002,2019-07-04 18:42:45.217026
581722ea6743a76667b4f0af72c4d3ed,2004293ed4674fd30e5a51e5c5d3f778,6,Snapchat,Right,1324,2019-07-04 18:42:45.217043
4493127d49477d5de53f5bcc6d7e276d,318334389c798affd55cefddf7e4d7bc,9,Snapchat,Top,315,2019-07-04 18:42:45.217061
80778437db31b4e6cb40f817dd7b843f,6a33cee32f2c4214382137bb700a7cb1,4,Snapchat,Top,1952,2019-07-04 18:42:45.217078
010b01316a02ba489e6547ffa46b2182,c58ee703fd32e7ac76b7194a1e37285a,0,Spotify,Right,1328,2019-07-04 18:42:45.217095
ce42d59c8ea552f6c834a505ca3d5330,82719818b63fb0d94df5654fa4b39d33,0,Facebook,Right,904,2019-07-04 18:42:45.217113
a07e1ce21fa14beed08dcba85cb9ae88,7180d637f29d327efd70c428d8a71c58,5,Snapchat,Top,1636,2019-07-04 18:42:45.217135
c5825695c332a1b4b122ad856ee23a74,1dd5db299add4004456fd7507ab2d28c,1,Spotify,Center,2059,2019-07-04 18:42:45.217152
8a186340fd5aa3c5c6ef3dfba54096d3,c7ff2bd17487b97cd48215d31e4cbc73,7,Facebook,Top,1821,2019-07-04 18:42:45.217211
64be61b86679c18299fd5bf13d90e548,ab9dfd1afc0b0422c6d71f38b30ed08d,3,Instagram,Center,2031,2019-07-04 18:42:45.217250
feca02cbb6bfe447618c81ad13677f35,a4c44f0451ed2fd01741a7d2b0a6c451,2,Spotify,Bottom,1744,2019-07-04 18:42:45.217282
af2a4cb970c1de84113d58e65957af1d,e301898a399a8939be01f591c737b47b,3,Spotify,Right,457,2019-07-04 18:42:45.217320
d319e2ba101e3214eff8479c68588c1f,2ebc38c440a421ac59cec1db59b5055f,3,Spotify,Top,854,2019-07-04 18:42:45.217338
2b40f87d7c59dd06724ed3287aecfed1,b86d6606253e294b3b9c4e1d9ebd8e2f,15,Instagram,Right,704,2019-07-04 18:42:45.217388
4347736858ac5d6b94f629f67375c373,b3c8231d64408ece4522487e9f4134d8,6,Facebook,Left,2326,2019-07-04 18:42:45.217406
8b1f97910fe8e2c56845e57dd8f3a165,ec0a7c243f97ec0d2cd38d3251ba897b,17,Instagram,Center,1856,2019-07-04 18:42:45.217457
e2be70504ee7ddce058b7af8d61ca74e,f572d426befe52ca0dc5590becf06ee0,2,Spotify,Left,1007,2019-07-04 18:42:45.217475
d8ee719247d5bb067e3cfa2569a07c49,48bf4cff30b1d32cf2926cfe7b1da20c,15,Facebook,Center,1702,2019-07-04 18:42:45.217493
b4f2eb7f192681266725f691f1890691,e4e741412a34cc6e32c970f0721c7582,19,Facebook,Center,1715,2019-07-04 18:42:45.217510
56efc26ab92b6a41e1cb2a3197d60c2e,5cfec94ea9a83e36ecbdf0d113c96191,4,Instagram,Left,1100,2019-07-04 18:42:45.217530
ebb490091487d35899ca4b32feb5adab,922fa2e1970d5bfa6fb45d0c2816b978,2,Snapchat,Right,1048,2019-07-04 18:42:45.217551
a7097ed079d50b5885bb65fe13c1cfc1,a649623f97c08049ed9fce923b598bab,5,Snapchat,Top,236,2019-07-04 18:42:45.217568
412694027e5f1e489faa18e6dbe6f629,e65c5dca21888a54ef55186134d523af,16,Instagram,Left,2015,2019-07-04 18:42:45.217589
ce4d9c9921bdedc07497177b715d5e88,7b72ccdf1dff2fa7c9bd15f835626b10,0,Spotify,Left,807,2019-07-04 18:42:45.217607
b6e0adda5f9f4a4c75c2dc7c78f63553,302dafb7536572d32807f6b25fb4a35b,4,Snapchat,Right,657,2019-07-04 18:42:45.217625
20896665aff19864928cc33ea8c40c48,bcec0bebf22c4a23ee0e706c8a053ae2,1,Spotify,Center,1340,2019-07-04 18:42:45.217643
1c6b8bd330dc206bff60cfbbe30fb0bf,21fa868ff1dae52f176996ed0a0c0151,2,Spotify,Right,1104,2019-07-04 18:42:45.217660
c303046dada0d3d27e37e93deee0031d,b72b2d02ff301ef3f9e194b879a6f498,9,Instagram,Left,27,2019-07-04 18:42:45.217693
fe57e7ba7ac014f9a948af5f21706f49,6cf1e81d82fd1ed9c77fdca0e3e77ab2,8,Snapchat,Bottom,1731,2019-07-04 18:42:45.217711
11b55f48ca938f77b25604e8db18103e,a5377998d4c155db78c0ec46b04c15e1,8,Snapchat,Left,633,2019-07-04 18:42:45.217747
f77c34bf7a1b99bb42474674f3913ce8,4beaf5695d5963de37ca83f145c40a23,3,Spotify,Top,1650,2019-07-04 18:42:45.217783
e9c07e3ab084e4f66abdd2a667756a85,638473f261c0d3b31bf995ff60778919,2,Snapchat,Top,444,2019-07-04 18:42:45.217803
10c260a1abcc47c29d58b832ab020340,c3e77bdcfccc253fb16e21c6b158022b,8,Snapchat,Left,1616,2019-07-04 18:42:45.217854
c3c49ed641e0228bd46bddc5944de1b1,345a0fdf2ff905b04d36d3d6340d37d6,5,Snapchat,Bottom,2127,2019-07-04 18:42:45.217871
4578bdaff15a52af06861187ade1b557,a0fb5241f74d398388937fb83bb20d45,3,Snapchat,Bottom,1310,2019-07-04 18:42:45.217889
6abcc8aef1277834b84cfb03ce662c62,9bc30ea9f9ab89dc2a0ba2bc6baa82b2,1,Spotify,Bottom,858,2019-07-04 18:42:45.217906
2a396a0f58dd4ee41dc981bf82b47467,a7d7dd9e37249cc429988a5800394c08,0,Spotify,Center,643,2019-07-04 18:42:45.217923
c86be8b87c8b7bc593a6a0e84ad6dad9,5d54f75b21a2f45cba7a3c64af35d163,19,Instagram,Right,938,2019-07-04 18:42:45.217946
c28db5c1ec9dcfba9e47ca41bc8897ba,f8fe16357c715d792f815c7cb679ba80,8,Instagram,Top,209,2019-07-04 18:42:45.217964
fecae1687f4575e798f6ca32bd0a7cee,d82a9dedeecc2bc7c6974bcaaf499544,3,Spotify,Right,2044,2019-07-04 18:42:45.217981
bd4d61d36031387902db55ea1c390f16,c0245cbb0ee455b45dd9e5794ee0102f,1,Spotify,Right,2106,2019-07-04 18:42:45.217998
db3468685e69d2b28141146b5ab89c1d,f4803f6f8065df268705af45d423ca9a,4,Spotify,Left,616,2019-07-04 18:42:45.218016
ac499674a36fd7216b6b6df9a2a3267f,4759128ea7253ce7950fba8e814b3a4e,1,Spotify,Right,949,2019-07-04 18:42:45.218034
4864ccd3b5184fcc3b6d31d254cbbee0,b72b2d02ff301ef3f9e194b879a6f498,18,Facebook,Top,839,2019-07-04 18:42:45.218051
39f957921e320e717658f64b9fe57cbb,a6a5a1a32a8d0e1434b92864fdf61c65,17,Facebook,Center,730,2019-07-04 18:42:45.218072
f166e412bb06a0b79fe8494779fce312,8085766f6c1a6fecd58c673424a6ba03,8,Facebook,Right,1013,2019-07-04 18:42:45.218089
a36f9149393719336d5fb8c2b5aeba89,301ce0e0271a58f1ad5347bef32d441a,19,Facebook,Bottom,1837,2019-07-04 18:42:45.218106
1c4b2ebb3b75a718290756e88bb3455b,6e6007d1dc94a23c143c3d2d465bd56d,4,Snapchat,Bottom,8,2019-07-04 18:42:45.218123
0d0db0376f0d32ce88da77f8691058f2,0de47301b61336ed21abd26a7e18f41b,8,Snapchat,Top,437,2019-07-04 18:42:45.218141
ba2bb1118bf9bda24fc617b8aff4984b,632b01dafcba360ee3a7e34b99eec80d,21,Instagram,Top,508,2019-07-04 18:42:45.218158
ef721d132ff023e381d2d64464c860f7,4fa99ce7fb27afb4b6b05b6a6b0b82ac,1,Instagram,Top,807,2019-07-04 18:42:45.218175
42ab6f83c384f906d405612a32b4800d,b4e0b11aae898557edcde3a9c917785f,15,Instagram,Left,22,2019-07-04 18:42:45.218195
b04fffc8d279570f24777e76f6068949,69e996b5c4eb67c5345be3ead53d052e,3,Facebook,Top,1644,2019-07-04 18:42:45.218212
c12ba35e5541da0cc9832828fdb0373f,427fc202a317dc96a54d77ed8526916a,14,Facebook,Top,1644,2019-07-04 18:42:45.218232
1a11c186c4615ebdd95620085d107a2d,ba27bffe307b2ca791b86f25ba174b95,15,Instagram,Bottom,1253,2019-07-04 18:42:45.218250
1115f064ee93293f247f56878d634551,b7570c7c2567b553228d26eac0878e46,8,Snapchat,Center,802,2019-07-04 18:42:45.218267
cc45f4038da013c26822fe36de622483,3b8b485a407326a1cf5b532ffd049009,16,Facebook,Bottom,544,2019-07-04 18:42:45.218287
0615eba04a1fe9ee47f5cc55489431fb,ba3aacfecf27077b147317f1edd4e6b0,8,Snapchat,Center,1858,2019-07-04 18:42:45.218305
f03d1184f6dea4155b569984a5e44f2f,8d36d33a6abb0abd37fd24c1e2b90da4,4,Snapchat,Left,834,2019-07-04 18:42:45.218322
e7479fde3bdf48a7d6226ff8f48208cb,0e3737df3027e300b962db93d2b56edd,16,Instagram,Top,1136,2019-07-04 18:42:45.218339
9687663b68bb72830284f12aced4a8a7,6ad9f593d4778b69c47e0c811589a9be,4,Instagram,Center,2345,2019-07-04 18:42:45.218356
d4e5710f2873110c03d81723fdb8a10e,698a1cf89966a3c4d5abf9cd4c8f6e7c,1,Spotify,Center,507,2019-07-04 18:42:45.218373
2d30f111fb186d7bf270f7a4a26987ad,9ce6bfeeaefdf3c26b9a0dc1908eaaf0,9,Snapchat,Left,1602,2019-07-04 18:42:45.218391
6f3531373917f98074ee1589ca915623,213688f56f345506225c6585db1ae139,11,Instagram,Bottom,236,2019-07-04 18:42:45.218407
aac4b912336a6e8863ebf005eafee2c6,d2e79cd802780a4cfaf5521ab05e5726,1,Snapchat,Center,1657,2019-07-04 18:42:45.218424
1b3e3e7cf0c227752a85e169b256c4c5,81dc94c93f00158706b7969006f60c5d,3,Instagram,Left,1419,2019-07-04 18:42:45.218441
055b0327e14ed4997afa36e7323a5410,f2134508d621e98e7384e579e5c09333,14,Facebook,Right,248,2019-07-04 18:42:45.218459
0983d171e9706ab7dce38679aa94afc4,84bb12f4440779e2f36a7814f99bc647,16,Facebook,Top,1148,2019-07-04 18:42:45.218476
5f6c0281f23d55816de7f46d61842185,1526ca2c6ca4a8bda8c4d8459e1740f6,0,Spotify,Bottom,2335,2019-07-04 18:42:45.218493
9721c6c70f2f10f7b88ee3c545374659,f2441bd9bc0971285dc049a016e98488,19,Instagram,Right,2107,2019-07-04 18:42:45.218514
8971484813b3e02fce759ab11787e158,2669980ae02bff2bccc5d4b87f87ae1d,5,Snapchat,Left,549,2019-07-04 18:42:45.218532
0a928fa8d904b70164bfb76ec0b17b46,ec042a040c5fdf6b6dc48e007a7bcfd6,5,Snapchat,Left,1605,2019-07-04 18:42:45.218549
54d6dd7cd367ebc1186a3e75915f5b29,0f6d37fc813c8adf2109ab41410a257f,8,Instagram,Bottom,22,2019-07-04 18:42:45.218568
ff1e2b606f1ef1c7729025b113004ca8,bb734c2ab0b858b877652d75456da28c,5,Snapchat,Top,526,2019-07-04 18:42:45.218586
142cfd17b1df194597f0900759a99fc4,40aaef73624347d25a23aa2d813c8ab4,18,Instagram,Left,716,2019-07-04 18:42:45.218603
d3e4f465af0735eeef8823c01152f3ba,fa05a9c38e6c4a52119b85fb464fa97c,7,Snapchat,Center,301,2019-07-04 18:42:45.218620
a3f49150527b97e3e40c6c0fb17e1198,f7b7c61ee1e8679ac10f537b712729e1,15,Instagram,Top,837,2019-07-04 18:42:45.218637
2d3116507ab12c9c58198de76f861200,6b0787f1e7e16fcb6895897acdb5c946,9,Instagram,Bottom,139,2019-07-04 18:42:45.218654
7ed9bb6aac7d97d574f5fd9d28c7b6c3,4fb1b0f9047111e22adec91592285a96,7,Snapchat,Left,1448,2019-07-04 18:42:45.218671
a80e166fc96566045327c82be00907de,f70970061829e4d88b3845694da07e30,22,Instagram,Left,2022,2019-07-04 18:42:45.218688
b19c4ebca556ede7403c27fe307949e4,518184045e3943dfb533b85ad993fde8,18,Facebook,Center,734,2019-07-04 18:42:45.218705
338c43c819bda23271ac2799c4d49745,e1b5f2be3576aaf7d7a91f73063e324d,2,Snapchat,Top,1421,2019-07-04 18:42:45.218725
c070c00e9ed2945d8605a6a0e74c4d26,fc145f6896b924da61977ef4e0d3caf7,4,Spotify,Center,1714,2019-07-04 18:42:45.218742
9a8f1e266bb670d8388269de1b01fc3b,367302ac0b7a35afca580c10237ce550,15,Instagram,Left,1428,2019-07-04 18:42:45.218759
65860c9f82b5eb419520e8ba06dbab90,e3b1f1fe6668991f52bdfe9724af0ce0,9,Snapchat,Center,1059,2019-07-04 18:42:45.218777
df6938f27a0ad843868b8ca46605185a,18a716cf41e067caeba2e6a87e6835a2,3,Spotify,Bottom,2330,2019-07-04 18:42:45.218797
a437c90eaecdad04ebe9f4a513e2db7b,28fcbce5e45eb5e6fffb8eb78019ac78,14,Facebook,Right,418,2019-07-04 18:42:45.218814
d5a7f2616a14cf85398ba3f15a7c6ca4,8d248172fdad7edf663e736a09017029,5,Instagram,Right,255,2019-07-04 18:42:45.218832
84eafa16eff0e4fe4ee91100c398e6dc,57314a9f5f3b00aea121fcd7032e6d8e,21,Instagram,Top,2048,2019-07-04 18:42:45.218848
67043f7d10e4c940f617f7d107e7dd8b,84cef7d200a641a6ca3c3bf4cf24b455,4,Facebook,Bottom,451,2019-07-04 18:42:45.218866
0c40a8cbcfc4c8501d0e0b77e64eff4e,ce687c6712d6bb82d188c5ad383e7ebf,2,Facebook,Right,113,2019-07-04 18:42:45.218886
1a7b873f105c9f9cbb35823932054615,085bc78ff5f24588420d481575e3e0d2,1,Snapchat,Right,1045,2019-07-04 18:42:45.218905
c0a08013aaceda801de46b317ede2387,518184045e3943dfb533b85ad993fde8,0,Snapchat,Right,835,2019-07-04 18:42:45.218923
afb966c5fef297781649806bf515f2fc,cc738f0e20250c8e23cde6acb87b5419,1,Instagram,Center,239,2019-07-04 18:42:45.218943
6e64da2929e45fc3ca8fc21d29b57576,9482816e8f601f3eca1903979802bde2,8,Snapchat,Right,1840,2019-07-04 18:42:45.218964
18af07d8e6dcadafdbd04488edf04d23,1eb3921b09738a8c8f927161864a95ba,2,Instagram,Left,1434,2019-07-04 18:42:45.218982
fe3d1a974fce133278669a24565a7bbf,6649ee42fb8c9372c6005697247b2712,1,Spotify,Center,1835,2019-07-04 18:42:45.218999
71ba73784620a415474a15ac159a7b04,6b9dc976ef55c326dc5e0fb18641cec2,5,Snapchat,Center,1748,2019-07-04 18:42:45.219016
939ae9eb589b9a9f85ddf84c4e75e0ce,8d541c10bc39d8d149c7e68688e8f010,4,Facebook,Right,1051,2019-07-04 18:42:45.219033
54e18a1884b85b966de899b1ee3bce92,b100e346f1b20b2e17810b479503ee0a,22,Instagram,Right,2056,2019-07-04 18:42:45.219051
577c936e053b01037f0ad8e1017f8281,505faade7ff25ea5a258004d3e688429,18,Instagram,Bottom,1918,2019-07-04 18:42:45.219070
010bf6d846e687f7f7b95caf223d8590,b5c159cd96e158fe41fcb60f9148df6f,1,Spotify,Center,238,2019-07-04 18:42:45.219087
cd2cf2a1a4fc2df6d8033c66aa6da91c,65c9f283a6b0d96a6eeb3fe427bd15da,14,Instagram,Center,28,2019-07-04 18:42:45.219105
26f6001b379f67e078827acb53f48130,6b44b69af731aa3933f34acf5a1b2f1a,2,Spotify,Top,2009,2019-07-04 18:42:45.219121
aafef05f931ecfe493e4a72f4a39cbef,b13783fc2325dc92f8f42549b7a3d192,7,Facebook,Left,1853,2019-07-04 18:42:45.219139
2d21672e4d5d2b18a59adbb7db44a2e3,93df8bfb5910576bfba55e250b4002f3,19,Facebook,Center,2126,2019-07-04 18:42:45.219155
70525c4effa25d25205a013f7d955ea0,c9aec5ecf0869291e5dab91bff6445c9,8,Instagram,Left,648,2019-07-04 18:42:45.219185
9dd5741ce0ec1e7f7af8adf4346d7b00,42e2b3a011f3bc778110c2de7677d1e6,7,Snapchat,Right,1341,2019-07-04 18:42:45.219202
e118a2acaf1c1f30b08f547769f76703,f5b0f1978f000b0c31c2c7b69dd93382,17,Facebook,Center,1211,2019-07-04 18:42:45.219219
88bf8e48fde308860ee26872335aaa9a,5778fc67b4546d5abe605914b1693251,4,Spotify,Left,117,2019-07-04 18:42:45.219237
1ba5f30dda8d1edb02a64922d1ad7e99,e6dc71d62387214b9a292f58404561fd,0,Instagram,Center,505,2019-07-04 18:42:45.219255
4421d4ad922bc908ac0aafbea78044d3,8d29659122635eccff1b98a14974cd16,4,Spotify,Left,2157,2019-07-04 18:42:45.219274
90cbcf28919c1691f051ba5d40721373,452c8b3ae6b2ab8b1e42c32095dd8114,12,Instagram,Center,1946,2019-07-04 18:42:45.219291
ddadd1da837d6f7a82b19e91e97a7bcf,ec904280ea48a6298e5614bd8dd79e44,2,Spotify,Center,2145,2019-07-04 18:42:45.219308
39d8599282744ee3e25cd89e514efc48,8fb7b5d9a5fc56189cc3c685fb514c2c,16,Instagram,Bottom,1357,2019-07-04 18:42:45.219330
4dc431abddf0b85cb9103e1b6928dda4,e96b61bb49f2364ae6c5341aa3fb17b7,8,Snapchat,Right,858,2019-07-04 18:42:45.219402
98869621f105d333277a6b9be627e7b8,c31d57509280f94be22c8a924d801f99,1,Spotify,Top,2250,2019-07-04 18:42:45.219423
848e91e9f0556214be0321d81b34b0b6,d90614d0a11da507d78f8239cedb35c4,0,Spotify,Right,2202,2019-07-04 18:42:45.219440
ab49526b0d3f3fd631edda61b52b821a,f0b7cf47c658527e91a8939d94f7cbda,2,Spotify,Right,1945,2019-07-04 18:42:45.219458
32870066bcb56b07cdaaa7a36b79272c,f7a91636b16e8624adca4322e55a51fd,2,Instagram,Center,1100,2019-07-04 18:42:45.219477
f28b6826aab150218955bcfc43c96f21,ddc92bf9c75c4b25f5ca8dcb3db1dd16,4,Snapchat,Right,1704,2019-07-04 18:42:45.219496
a631f96d1757793a8eaf2cc737230e44,da948669c1c6b48b6ab7933e40a06320,1,Spotify,Center,1451,2019-07-04 18:42:45.219514
6c964590a6cb7af0208c38bb4b3415e6,b100e346f1b20b2e17810b479503ee0a,14,Facebook,Center,1057,2019-07-04 18:42:45.219531
4eae87f3db1d25f69c4327939e7dae7b,c5c2decdbf43394d3fc3d917ce527b06,22,Instagram,Center,706,2019-07-04 18:42:45.219549
ea9422459ad34bc26a7094e579637a4a,e29191709d126b020ffdaf3e9205576b,1,Instagram,Left,1521,2019-07-04 18:42:45.219566
c583061d2901c64106c834bc025a93fa,1b4661e36ec5eb60feabde86726a5ae0,12,Instagram,Top,2235,2019-07-04 18:42:45.219583
9aa23e03d6f4a22b97e439df37ab7b61,5f13416574d92598ca8eaf8ec864d968,1,Snapchat,Right,849,2019-07-04 18:42:45.219600
a117c98492318a2c606e13a99255d5e2,cd35252b6a58a272dabd92562ea97709,0,Facebook,Left,251,2019-07-04 18:42:45.219617
805c9c8edf041b649d365c391e158d3c,bea1e36a2ed41f5ef7197f18d8753a3c,1,Facebook,Bottom,502,2019-07-04 18:42:45.219634
fe88553b54a5ffce7a21f2bb24223ee7,e60bdb0d878913c8c596ed9d18e44126,3,Spotify,Center,752,2019-07-04 18:42:45.219652
0d7bdb6995da5c00d562a574df4a4db7,bd786a4148aee7f3e0230cbeb1dabcbe,14,Facebook,Left,1110,2019-07-04 18:42:45.219668
1c4790744c26baee18d640c27f239bb8,a98eb17dacea6895fbee5bc153ebef52,2,Snapchat,Top,2228,2019-07-04 18:42:45.219754
31442664f388e84c4c6c55e78175917e,468556f8687ba2ce904b27c0b2074b83,0,Instagram,Right,309,2019-07-04 18:42:45.219779
082fe80e754d89c656c13faf2662e65c,c3e77bdcfccc253fb16e21c6b158022b,14,Facebook,Center,2155,2019-07-04 18:42:45.219798
287e9823aef561e4144173ad5b5e2ad9,9cb54412c6ac35cd6da47593c79f4a61,4,Spotify,Left,1849,2019-07-04 18:42:45.219815
f2ba30ccfd43f9895a582604a7aae501,2fa72a2c95ebdaf9f683d1e7f586acc6,1,Instagram,Right,18,2019-07-04 18:42:45.219835
2a22a70b289edcdbceb6f7ea576ac100,3b20e7e0ab791114ccabd55039de8374,9,Facebook,Right,623,2019-07-04 18:42:45.219852
5b083d7b8337e3d0c87c85ebdb3eefba,0476d78a6306a6b00460d770056bfbdb,21,Instagram,Bottom,2257,2019-07-04 18:42:45.219870
f217c79f1956347f961175085d452729,9599b899ab390edd8e5abc8922471a36,3,Spotify,Right,1047,2019-07-04 18:42:45.219887
dfaa8234c89fec20a03b039b3a0e6918,c0637ba6df42f531192fa676a8d6ba9a,3,Snapchat,Center,1219,2019-07-04 18:42:45.219904
312b229260eed67fdbf1ba41790584c8,b73bf85bbb37baf1889a96a22bfd57cb,7,Facebook,Bottom,1012,2019-07-04 18:42:45.219920
f1bb08d52c6b993645f0782da53a1cdc,06537e1103d66059d4d71872b8e9295f,22,Instagram,Right,1139,2019-07-04 18:42:45.219937
4c61d4e67a5a4b9f48599f0f615a35c7,9d2e111c792ab644892e400e1b80f54a,7,Snapchat,Right,11,2019-07-04 18:42:45.219954
96b0152925bb10a04b2c4fdd561420f4,df70099ec4977bd277078f42af2126ec,15,Facebook,Left,2257,2019-07-04 18:42:45.219972
95469b1fdac5bb1e041fd2656dc13a06,6d94a436f6a4954d182839e8c4b33be3,4,Facebook,Left,1906,2019-07-04 18:42:45.219991
8f0c3f565eca3e5d73007d9e365f0f80,b3e655f93f61567070f70989804bae45,7,Facebook,Bottom,1313,2019-07-04 18:42:45.220008
0f02e0c6061ac95f7b1d673f82ebc827,2dfa59e9a6c63502236a80b65a12c92b,1,Spotify,Right,1419,2019-07-04 18:42:45.220024
f560c73e681189c1d47803f546fd1783,1526ca2c6ca4a8bda8c4d8459e1740f6,16,Facebook,Right,1853,2019-07-04 18:42:45.220042
09ea52d7efcbf893587be0291cf48442,72dc48334659a8476d0a0d6fba7ae6e3,4,Spotify,Right,1753,2019-07-04 18:42:45.220061
bde45288e89c8e845bcc6a95d97b3edd,ff98b7b1af29f708be5a9a3f9422f778,5,Snapchat,Center,1757,2019-07-04 18:42:45.220078
d40463bb29c6ae5dee2bb9b538f26c03,4f4d436f7d8783a8981494c616492864,7,Instagram,Right,622,2019-07-04 18:42:45.220096
0fe33431e24a3d253b4d109106c958db,f324215084f1e0d45bd94959f70e7945,6,Snapchat,Center,208,2019-07-04 18:42:45.220113
fe43e7d34eeaae469d7e3d8b53566306,75374c0419c438287dbfe86ff505f1ec,4,Spotify,Right,2150,2019-07-04 18:42:45.220131
adb59dda55579ebb23e27fd3c141a203,84cef7d200a641a6ca3c3bf4cf24b455,21,Instagram,Bottom,2043,2019-07-04 18:42:45.220148
732f49a41f436e78432df8e9e94c43bf,33e2296c69cd6d6289a96bd6144df7ab,7,Snapchat,Right,618,2019-07-04 18:42:45.220165
ed33f0dd0866d0d9d97b89768507b55e,0c88fa6409eca73da7a3a6c87545ff13,0,Spotify,Bottom,644,2019-07-04 18:42:45.220182
c7be36376f12fbd567d8172b933499b1,ff1f45968e1531dd232c11da3a295e0e,3,Facebook,Top,2340,2019-07-04 18:42:45.220204
f77f104752ca96a0a9cd39cc9dc1631e,cc14fc78b8d6c7c6e64cbee22efc10e3,15,Instagram,Right,202,2019-07-04 18:42:45.220221
b6af914e4be012070cee7f59e330555e,21a89f7747f6a148cac0ea23255ff1c4,8,Snapchat,Bottom,2221,2019-07-04 18:42:45.220240
cfa2038bac44674ac5e040a2696045b4,883ca41c8d7ff3f31ad2f3267b84721f,16,Facebook,Center,326,2019-07-04 18:42:45.220258
774c06a0479589b66b4216bf988aea9a,165476bafd8adae6125c782bbf85f350,3,Spotify,Bottom,932,2019-07-04 18:42:45.220275
febbdbd11315cc5fcd60c57d73cc7d34,941fa85dc9b9642fd11f0b68bdc4fd75,8,Snapchat,Top,1012,2019-07-04 18:42:45.220291
4f9a3d7948b02b4d33f7e36b034a9bbe,d29e121085984c740bdbf88be9efcdbd,0,Spotify,Top,2058,2019-07-04 18:42:45.220308
23d888ca5df73a3fe8bbf7ea0e5ab73e,582661687ed9bba695cf1755765087ca,0,Snapchat,Left,1358,2019-07-04 18:42:45.220329
aacb548d033e48f58bdfc042da374be3,01736c76e6de0be51e909e4c91347f43,14,Facebook,Center,1248,2019-07-04 18:42:45.220347
825eaaea69af0a6e8ccd08b71a481227,fae712fbbb54aa5de5a6a450d13d90af,1,Spotify,Bottom,923,2019-07-04 18:42:45.220364
fc8155803bc55b0f72748fc69f64752a,0cb261e807819a355c163fb16c52f261,2,Snapchat,Top,1507,2019-07-04 18:42:45.220381
1267a071e8f99c2f499fa2517a0940d1,1111a3d01d7b88cb5120d8d187bd05d3,19,Instagram,Bottom,1049,2019-07-04 18:42:45.220399
53cca2b3758bb5924f1a86e7e8736717,75374c0419c438287dbfe86ff505f1ec,3,Spotify,Left,607,2019-07-04 18:42:45.220416
c1290a473ce236afad0d1b9523cc7c99,1ef7dd12397d6155e59ec253babdab71,5,Snapchat,Bottom,707,2019-07-04 18:42:45.220435
e9426935db970fc88d59239cca1ab73d,08dc025be0b82a8765b9e705f913a8b2,7,Facebook,Top,729,2019-07-04 18:42:45.220453
a5840fa6994232ca4f3b67754cfea796,ac30d4c3616e6addb8dda7d4a2a334ac,7,Instagram,Bottom,1853,2019-07-04 18:42:45.220470
28e976bc43849be1a580dac09d8a195c,dcf27817e098b9e5f5258bddd3295fea,7,Snapchat,Right,530,2019-07-04 18:42:45.220487
0ed05c481ba639f69571decd166159c4,b26071ca45e191aadfdf64bd53240443,14,Facebook,Right,1958,2019-07-04 18:42:45.220504
