event_id,phone_id,ad_id,provider,placement,length,event_ts
8541f6af7ad28ada2b1abb0075ad254e,996332e19998254f60f20cdb164101da,1,Facebook,Left,4,2019-07-05 18:42:45.240463
62dbecbd60a1edf1fdef3e3c8f963c94,4f0a959a841379db51621c5eb68466f6,2,Snapchat,Top,216,2019-07-05 18:42:45.240480
973b8bbe382ad8debc4f07157751ec6f,83b2878068c5558e7521b83222664fab,5,Snapchat,Center,242,2019-07-05 18:42:45.240499
12697bcbcc3ca72a4baaac72fcb30b9f,fac6db138abae37e4d3d6982e2fdb53d,1,Snapchat,Left,1439,2019-07-05 18:42:45.240517
62502c703e4e692921b5b4401e5af96d,ad8567c4746fb1d1bccdbd7aa902e60f,4,Snapchat,Left,2108,2019-07-05 18:42:45.240535
5f3f96bbe0fca88aa117ea67f7768d29,a93e7672e37c7da73da6c98a6c09ab06,2,Spotify,Bottom,1226,2019-07-05 18:42:45.240552
268b0f4fae68fab7cc281d3d83ea4edc,099bac2b2b1d672d8ee1ba768ad63f7b,1,Spotify,Left,1019,2019-07-05 18:42:45.240571
0909c6021b9af3e9e9436b2bf2c04cca,a944bb723f9d521c5e1bc4ca7c090ce3,2,Spotify,Right,626,2019-07-05 18:42:45.240588
a924f4a74a86562947718026b080e05f,ab6c42f7bdbfaf01a908ce7060520b94,3,Instagram,Left,1649,2019-07-05 18:42:45.240609
2252701c7a183593d76640e9e02da195,043a3e03cf7a2119fee5c34d4069dfb1,4,Instagram,Bottom,59,2019-07-05 18:42:45.240626
010d6ecf185c02a76b5af3e4466df87d,b15fa78b8b6383e56ccc64a3a05b6339,18,Instagram,Top,2144,2019-07-05 18:42:45.240645
7abfb444f3f9a6a12fa9c46f19051b38,df33b6c979552fe7ae044854f0b71fcd,2,Spotify,Bottom,1824,2019-07-05 18:42:45.240662
66f6efee24b7a229006ca11e1e590377,b7aec3a3b4cc4d9b0a816716f275de10,0,Spotify,Right,2241,2019-07-05 18:42:45.240684
753d5b8400f8a29cbc5803bc4f4dd4d9,4593d1493502631342fc0cf0f9c55fc3,5,Facebook,Right,256,2019-07-05 18:42:45.240702
b9fd2e6ca88dd2195e72d8aecede8998,b41767157a8f5d402215173a46bb8528,1,Instagram,Left,738,2019-07-05 18:42:45.240718
3204fad78cf2a48b4f700996b5b40bc5,1dd29d134a9914ed1218fbb5b206fa6a,9,Instagram,Top,124,2019-07-05 18:42:45.240737
fd49ef1d55f9db7f140ff5ee42155a4f,6071b56329da867ba377136dafbcbbe8,2,Spotify,Bottom,1102,2019-07-05 18:42:45.240756
a544dd31117d6cbba17128bf332a9800,88f452b5900f0948d6314cba9038d3d0,2,Facebook,Bottom,409,2019-07-05 18:42:45.240773
3eeac2e78049d3b5d67c96755c2b3cf2,ca05c10306d3e5be1f14fd682a948081,2,Facebook,Top,2233,2019-07-05 18:42:45.240791
90c0b2022d4cf0b8054c57bceff448c0,0e20a7bd6f0a7a313f240cf15daccfe8,0,Spotify,Bottom,1420,2019-07-05 18:42:45.240808
b3cfd197f730fe98f746ed7f8d6910bb,2df720549f55fb2ded3b3adbafbfca08,3,Spotify,Center,1409,2019-07-05 18:42:45.240826
9c99562d401c21fca6caa78a1f43c8a7,f324215084f1e0d45bd94959f70e7945,8,Snapchat,Right,1,2019-07-05 18:42:45.240844
29c8d9eb1dcd9915074fd7f2723f5f57,e80cb22698ceceddf215ed17b5b05911,2,Spotify,Left,25,2019-07-05 18:42:45.240861
caaa9d9a77a034b7af8701c59de43c55,6a082b936dc4ce9f808c714a2d018bb8,2,Instagram,Left,504,2019-07-05 18:42:45.240879
6daa54828f4642f42bf85b0f1e262c04,84cef7d200a641a6ca3c3bf4cf24b455,3,Facebook,Right,2136,2019-07-05 18:42:45.240901
24a3fcda779067f02b55d447a8d1e1e7,ab6884abd43f037b49d125ce0be1cc42,1,Snapchat,Bottom,826,2019-07-05 18:42:45.240919
649fc153150d550add7001b926fd746a,f7a91636b16e8624adca4322e55a51fd,10,Facebook,Center,1735,2019-07-05 18:42:45.240937
779b2beaa8e3d3aeb470ef171dd1975b,8d0969d35e89f238f5d105b700b8ad25,12,Instagram,Right,2354,2019-07-05 18:42:45.240955
77daf1c11b85f1d421ef282441816087,74be915fe578be8e868e7250b32ed929,8,Facebook,Top,1537,2019-07-05 18:42:45.241019
ed5f155472dab5fb66500ba57d21d7ba,f9d5d473c395bf8f116e102b0999ee26,1,Spotify,Right,2138,2019-07-05 18:42:45.241056
d6e8545452ec194f7ece9ebd8e416e4d,08cf2055e45af51d8c463c7d1dfdbadb,1,Spotify,Bottom,1230,2019-07-05 18:42:45.241075
8b354bb518d87bc7f998f80d6711a0a6,2aba69a3d54d78d2a6929171d9309dfb,4,Snapchat,Bottom,2006,2019-07-05 18:42:45.241094
ff3b49794f09c1f36dab2abc1257b084,086eca990dd6f269f58c1c8a92cdd5ef,4,Spotify,Right,658,2019-07-05 18:42:45.241120
887555ca9523c1df157563afc3b30ec4,099aeecd7b16b2889977a497343fea32,0,Snapchat,Right,1649,2019-07-05 18:42:45.241145
ae6d5f6abb3c834421770554ffc2d2b8,9a354cd057b2ec1ba5a05d5fd7cccbe8,2,Spotify,Left,1157,2019-07-05 18:42:45.241225
644f3967c6f7eeff94c430d96e0ff41b,ec852d49f18893fa00f3d47ea8bcf938,3,Spotify,Right,39,2019-07-05 18:42:45.241244
c9b632d79155833106bea1ee5170e7d7,733cde441797feeefe52cd832e7ecca7,17,Facebook,Top,1243,2019-07-05 18:42:45.241262
77a58431b86e9d93ad73f6061df4806f,ee7e76ac298d173f27f89970d4bec137,0,Snapchat,Right,1853,2019-07-05 18:42:45.241282
7eaf0f3a52152f96c1d9942171b7a2a1,9b9ed812b9d4b36a0bfcb726087f4304,6,Snapchat,Bottom,2213,2019-07-05 18:42:45.241301
3fb9add93f7adb130573d4d1f68d5b68,1f4c2919edc834f06378997382751e72,5,Instagram,Center,1007,2019-07-05 18:42:45.241319
be2a26f4a14e5ecbb6cd70cec8dd8d7b,eaf529da362f4b28cff0f76f9b6e6c7f,15,Instagram,Left,333,2019-07-05 18:42:45.241339
f64413b8498ee268a492e9076b3d22fb,ebf706633d7297cc9b402cba502bea6f,9,Snapchat,Top,324,2019-07-05 18:42:45.241358
8dd64714eef011d8096f3c5c93a65efa,09f7b5dda6ecd19d370001162e756877,16,Facebook,Right,2325,2019-07-05 18:42:45.241375
a2dfa43eac8a0bc68928ebe60264eccd,a17d85fabd3c5a85c888ee1d9c56d59a,0,Facebook,Left,1732,2019-07-05 18:42:45.241393
153670fb17e7cb57b0fec1ec6728a965,c1d34e7e34936cb0ccc13a215c8ed541,0,Spotify,Right,908,2019-07-05 18:42:45.241410
1c4a29e5a4379bfc790e3996286f1d63,c1e878d4dc0f76bccb4c3edbc6e96b37,4,Spotify,Bottom,2315,2019-07-05 18:42:45.241428
f66e5daddb12344daaf4201550921ecb,64a40b46135ce6157503991737d09b3b,5,Snapchat,Left,1734,2019-07-05 18:42:45.241446
5bac54e83e614948bd7a1848f1936ea8,424a86ac6a5c49b5d4947af28783897d,8,Snapchat,Right,756,2019-07-05 18:42:45.241463
1df5be60d01ead3cc40fb92c84f8e621,138f7d27a9d1e56ed07ac3b365f7f67d,11,Facebook,Top,729,2019-07-05 18:42:45.241482
32b5ff54fbac2cb6d774bd31e69f2d91,09b21c8b4bc2445d68ee4b73a9b73b80,2,Spotify,Left,1927,2019-07-05 18:42:45.241514
651f7ca6467c08f25e1d7d47d9356136,53c92b33174dffc29cddd7f04b7e82cb,6,Snapchat,Right,2309,2019-07-05 18:42:45.241536
58d9ecb36f1500e98f9c77d146341f8f,e102d4a28c5d9a5afd7d0977391d0419,0,Spotify,Bottom,1913,2019-07-05 18:42:45.241564
cc8218f40e3b0c6074f906e298b3909a,4d39b4f73ad329ea8b773fec0315b867,4,Spotify,Right,1040,2019-07-05 18:42:45.241584
4881f9a79b9ed7456853080931313590,809b4d237f3e57b5729a56c966a4c64c,9,Snapchat,Top,943,2019-07-05 18:42:45.241605
98ea04fe5cb8ad6f5ce8e33ab1b458ed,74553b5a1aa9c4171e491db85484af2c,1,Facebook,Left,449,2019-07-05 18:42:45.241633
bc5e707abb491e4fe26b3db52b2a50e4,754009f32ce4ed81f8eb5ed4623b2598,20,Instagram,Center,852,2019-07-05 18:42:45.241656
5f24f78668d6197ebd1401f14f3f9218,67017441553d0847576367adb6536e80,4,Facebook,Center,303,2019-07-05 18:42:45.241680
c38dd7959720945ee0cacc1b848bd33b,a83d37179fbf07ee23b4924119e90af5,16,Instagram,Left,49,2019-07-05 18:42:45.241699
a53316453ae245fa24d4500dd914d233,09b21c8b4bc2445d68ee4b73a9b73b80,0,Spotify,Bottom,1656,2019-07-05 18:42:45.241718
6f0bc408743675d8da1971eec62ec4a7,4c19fc9e7a220057523cd98a5085a29b,7,Snapchat,Top,1321,2019-07-05 18:42:45.241737
aef695cbbdb225e495e55923229570bf,1b49dd2bc055f9b83679eebef25801fa,1,Spotify,Right,1209,2019-07-05 18:42:45.241755
7f41890c5a14226166b07bb2e168669f,1d5953fde3dc3770ad2d625cc7228c45,22,Instagram,Bottom,1117,2019-07-05 18:42:45.241772
a6704aec1d05682766c4ddb4e616457f,6fc9b73420606f81a90ec2847cd1feac,1,Snapchat,Left,1744,2019-07-05 18:42:45.241792
be1454f0784f215963709e2d0d8e66e3,904b2686db3564a5d36d6fb7b4dd9870,1,Spotify,Right,243,2019-07-05 18:42:45.241811
54fc366588b4a97477808608fe393183,bd512ba316c6e8bebdf3821a024e6836,3,Facebook,Top,625,2019-07-05 18:42:45.241829
358b75868220b17ede4033225d473fdf,ca05c10306d3e5be1f14fd682a948081,7,Facebook,Top,1339,2019-07-05 18:42:45.241846
a3d5e6d29d9c384898782be375470352,53496747928c1c5456cf65cc2a4cf431,22,Instagram,Bottom,2024,2019-07-05 18:42:45.241864
c7d0467fbbbfd0dcc326bc0c08d92a4e,080bd851f5d115d52548d8eed4e9b303,6,Instagram,Bottom,456,2019-07-05 18:42:45.241883
c8c9811ba1b047525fe8db87c45c7e9f,d85864db5b118bafa477323bdc77f479,4,Spotify,Left,1822,2019-07-05 18:42:45.241900
2820522c6b03e7717d06a3fabd25ebed,2aba69a3d54d78d2a6929171d9309dfb,3,Spotify,Top,756,2019-07-05 18:42:45.241917
dbbef276e10ee2f75f6f4fb0a8c069ab,5e6cdc3aa7807231b61df8ca40a9736e,7,Snapchat,Left,1751,2019-07-05 18:42:45.241936
54f588e93385aa2c119bc9e1e4397046,7d1879aec00be2005f06d97a6db8c1c5,4,Facebook,Right,1301,2019-07-05 18:42:45.241956
b7d4e3588fcc3ce39b0c0cfdf208220c,5b98c8a05d86054051df809cc2f4d5bc,0,Snapchat,Left,327,2019-07-05 18:42:45.241974
f18680c38bca12a7af51ff589d0cd915,4f30e301986151c6263db40244669618,19,Facebook,Bottom,1744,2019-07-05 18:42:45.241992
548cf62abc3e599ff2440242afab93b1,ef8fa67010d3accae7521894e67b5438,3,Spotify,Top,641,2019-07-05 18:42:45.242014
506ea1f21eb5950d0c6c7496a489db95,b7299fdc3e7011e9ce47e8887a2ba864,1,Spotify,Right,55,2019-07-05 18:42:45.242035
56fcc0cb0e403c6a96de1f58aa3055f0,9f48633f6642cdec7575db11ed718798,19,Instagram,Bottom,654,2019-07-05 18:42:45.242054
4f483af999668b9ca2fd1b951eab3011,bd935600ae5a0e5a450ac98dba19ae58,1,Spotify,Right,2016,2019-07-05 18:42:45.242072
