event_id,phone_id,ad_id,provider,placement,length,event_ts
78597b5d50fe6b9c851d745a6aa3254b,81dfbb13fed833d96c42d22ad37a7634,2,Spotify,Bottom,847,2019-07-01 18:42:45.152453
53cefebbd4edbb3819b60a3b588c4c12,7b1110079c6904f012ff7211ce0d167e,6,Facebook,Bottom,526,2019-07-01 18:42:45.152471
a5871d0abcc3765d66aea842571a51b8,7be2dbf91deb9bccfd028fdef6663617,1,Facebook,Center,138,2019-07-01 18:42:45.152491
0074d2c4d0d51c624fd691181c7e6661,cf87b1fd53dfe9fecaddec99c2ece97f,6,Snapchat,Right,33,2019-07-01 18:42:45.152511
264a0b50833e0fddf6f2c3c43fe61a61,bd552bdf2c7e201318d851f049425316,7,Facebook,Right,843,2019-07-01 18:42:45.152528
e010a6bad76a4d119f6dfd0d98f157d6,42703038a99b0ab971ada0631f941696,1,Snapchat,Top,1950,2019-07-01 18:42:45.152548
03aeb44457b08dd1b4d466ff4b7046c0,a27f751d7c855d1fefb9c4f7304b6ba0,1,Spotify,Left,2144,2019-07-01 18:42:45.152566
42c2de8f474918672afeff0cf543d3a2,ef8fa67010d3accae7521894e67b5438,3,Spotify,Right,1230,2019-07-01 18:42:45.152583
629f6cccb3258df55cb429635e593dc5,391cf256a5af009c51a9e17fc406ba94,17,Instagram,Top,1443,2019-07-01 18:42:45.152601
b7107f6059774ff9723196e4c72c04f1,42e2b3a011f3bc778110c2de7677d1e6,9,Facebook,Bottom,1300,2019-07-01 18:42:45.152618
7c7a8444c7f7fbaa7c4da0f8d16f00e5,eea65b3e10d4853c7538d9d5c5f30c00,4,Spotify,Left,58,2019-07-01 18:42:45.152635
0306030d8e4e9c55e486f49b6a24ab01,bf34bdd4915dedc18d1dcc946c99b7f5,5,Facebook,Top,224,2019-07-01 18:42:45.152653
7c0df2d969474dc35c6c5bf8c8ac675a,30bceac4e4cb733cc1a10925ea1cd4dc,0,Facebook,Top,1734,2019-07-01 18:42:45.152670
d219404a374356d243b669d5e37106de,035f915fe099b762d3dce40fecdc6035,6,Facebook,Bottom,846,2019-07-01 18:42:45.152687
f2de0c6eed72406eec6cf3cd874f9def,4cc60780e968af7fd6e7f2933a159aa5,3,Spotify,Left,1836,2019-07-01 18:42:45.152704
a70f11ff2d4ef8a46ff55229601ed784,a9648d94c93135a5f277795571945e1c,2,Instagram,Center,831,2019-07-01 18:42:45.152722
5b0f0fa298b747dd19d77d43e22d0a8b,c7e4633633ff71562c1c722b19d180b2,7,Facebook,Center,1142,2019-07-01 18:42:45.152739
7b1fa80ec268a54f68f2430d9385e480,2143b685d3b1433f5e827e79ec069a77,5,Snapchat,Right,1116,2019-07-01 18:42:45.152756
db8ced9781eb07a18570e36d4e12e4f9,b17be8a60d09e9b9557675ef96dbdc5a,6,Instagram,Left,2216,2019-07-01 18:42:45.152794
16210ee09db80e48b62771b79cfc4f8e,bad1f7c25c442f22b2497d01737ecf59,15,Instagram,Center,726,2019-07-01 18:42:45.152831
683de0b0f82e6000457920a57ab85853,e914f332b1c65360f9ac38ab9ce98f97,4,Spotify,Left,518,2019-07-01 18:42:45.152850
70edc08de1450dbb32321b29b60f95fa,c8033d81872593904fe2857e2dc76787,2,Spotify,Right,1422,2019-07-01 18:42:45.152871
bec971b7272de0aafb9530cd1014e0f5,5178b10d0be7d6f18c1356eab2c380a8,9,Instagram,Center,1904,2019-07-01 18:42:45.152889
bfc9017cc7bda1e07f5385eb642ca1b9,0db82520930b1933d87d71e3e2102e94,0,Spotify,Right,2324,2019-07-01 18:42:45.152910
b4db991dd1276865a9a2a3aa77aa1e90,11a82d2585d2c183d9525a1025bc46d2,0,Snapchat,Bottom,2229,2019-07-01 18:42:45.152928
ed0ab6143ed79ce077fcd9eafa5239c5,f915091f46b91352780d94009f9876ff,3,Spotify,Top,954,2019-07-01 18:42:45.152944
1abf981c5f927a95867c15d0469ba1a8,b0d94ac51bfb7e95f2bfe8f1f022986d,2,Snapchat,Left,2235,2019-07-01 18:42:45.152962
45e116d30291161cd277ea07c30385a0,27227b7b4283f9f95239a18a2565758c,16,Facebook,Top,1412,2019-07-01 18:42:45.152980
ab3c5701cff8391343eb4bd99ef0ce39,f2e0f27dff1a570cb8b0f098cb0acbc4,2,Instagram,Center,1030,2019-07-01 18:42:45.152997
d5d2704ab78a39c869caf7987e680f8e,e301898a399a8939be01f591c737b47b,8,Snapchat,Center,3,2019-07-01 18:42:45.153015
23f0a916a18f48b51a3577aa5fe5ae0d,6f40326f778c1908e23873065bf0c97a,9,Facebook,Left,302,2019-07-01 18:42:45.153032
6d520c23b79d02ff041edb9f072a101e,a8b73856036aa1385b05432a2b7fb236,13,Facebook,Left,242,2019-07-01 18:42:45.153048
1054fe43025dfdc2ba746e744910f19c,54525aca8278b19a82909a9743dbe239,21,Instagram,Center,2131,2019-07-01 18:42:45.153072
226e419b742c7c089a1572be3c916d3d,e33ba63a3c0c3c65472d392cc00034aa,1,Spotify,Top,503,2019-07-01 18:42:45.153089
4883e0664db873d4473d7017a4f1169e,9d18622ab6fb2deb0f1c2f0a19e8fb89,3,Facebook,Bottom,353,2019-07-01 18:42:45.153107
bc415a73f46ce83e3981fd574e311c5f,d82a9dedeecc2bc7c6974bcaaf499544,18,Instagram,Center,436,2019-07-01 18:42:45.153124
3d9865a2843dcb59e7a6296c894732a4,ace157bfe16186d88db97dcdc64888de,0,Spotify,Left,2002,2019-07-01 18:42:45.153142
d83bb13f29c29825a348ec51bf3ae8be,f9dde000db9e50a5a5d6b40ca2f2c42e,4,Snapchat,Bottom,554,2019-07-01 18:42:45.153161
3b8e7db88283ed1fd0a8d576d8f12f83,83622eb8633423c76ae4593d93ed5f09,6,Facebook,Bottom,1059,2019-07-01 18:42:45.153179
50a8f10a4349ff921a56bf6fa73dac68,3eb81a584cbc069a34d9d6d7a7b24974,5,Snapchat,Top,432,2019-07-01 18:42:45.153195
5a3d8bab07fca714e516b22780454330,78560d0b1048761ad463730fb22e9b3a,6,Snapchat,Right,1225,2019-07-01 18:42:45.153213
e98447cd7c0ccb5b80b03017e85adc77,2d9e6b482152181be582ec1b24099087,5,Instagram,Right,1357,2019-07-01 18:42:45.153230
d7874bf577bc0466839e5385fd777864,f4485eb01da0cf941f32e0c1abea7575,6,Instagram,Bottom,1120,2019-07-01 18:42:45.153247
7c313441409614eb6179898d59811e51,03b1a5b079b9e00616c17f5d1267d2c5,15,Facebook,Left,1157,2019-07-01 18:42:45.153264
22450c633cd2b5f305fc4aa41f1161e6,3661a8a5f319f7655d53a02d52f31493,2,Instagram,Top,332,2019-07-01 18:42:45.153285
dedac593f68f79e15ac5169ca5ec4ca0,2b8d21e71e18e3e58638265127a2ea5f,17,Instagram,Right,1305,2019-07-01 18:42:45.153303
29cdd15c860b0094cabedf7c6a41b4fa,094d6ab82dccfd3818e96c120dec650d,2,Snapchat,Bottom,241,2019-07-01 18:42:45.153322
ea054e6be7b08d0c45a06848e306308d,411ec7bc61f24a61dfe6de1299c6235d,3,Spotify,Left,1220,2019-07-01 18:42:45.153339
ebd3c2e92b7f973ca1e080170b5ad790,c17fe649932565a2a5327726937ab01e,12,Facebook,Left,7,2019-07-01 18:42:45.153356
8c8e296e2ec6298309d0ba807c34f3cf,f8e694784f26f18e92910bf7b1c704b3,10,Facebook,Center,2324,2019-07-01 18:42:45.153373
7d338c0aa68b3ea007cb2d3127ec2ad4,f798b755f052f58896d7df24d1e3df05,2,Spotify,Bottom,723,2019-07-01 18:42:45.153391
f067ac0525ecd15d1ead8a7966bb90a0,9217895970ab891308ac05e025bdccbd,0,Spotify,Center,846,2019-07-01 18:42:45.153408
19e9d72d470623158428a2dfcfde46a3,a3146f52411fe3ec2d1be29a1726939f,4,Spotify,Right,1258,2019-07-01 18:42:45.153427
399fd0aa49333485197dd046562b10fa,5a74d9f78614426c01d18ac3babae508,17,Facebook,Left,1713,2019-07-01 18:42:45.153445
19fab4387d073c7ef13a5d54033d4d08,ce6c0b83ff9ac8105c369dba37a5ef88,4,Instagram,Top,1918,2019-07-01 18:42:45.153461
4d64eef7cfbd3da863bea7ce166b373e,3cfd21517d1972af4d075d275c6d6c0e,3,Spotify,Center,1613,2019-07-01 18:42:45.153478
3d6cad27fec315c3f4876685aa0e4884,a9fb342289e91204d7f4c7de346fb207,7,Snapchat,Center,2346,2019-07-01 18:42:45.153496
19608a72a5680aa3de5f8a936ea6da10,7d297bbf19e1fa5c6e0b8045c22e8726,8,Snapchat,Top,638,2019-07-01 18:42:45.153516
0e0e9c4ded87c016f8a6f54357e19e43,5b0ceaa6426bf0de0a2f520027d31a6e,2,Snapchat,Bottom,1000,2019-07-01 18:42:45.153533
40242c4ec2a5854465a1c3d374329557,9289a15b5510e5ffe935ac08aecb686e,16,Instagram,Top,105,2019-07-01 18:42:45.153550
78242b7d9dcc6bd7d8321f0fb1fc0cb1,550ae7c9a8122ffd28f8e4d346186490,19,Facebook,Right,101,2019-07-01 18:42:45.153567
6d757f8cc65e1cedfea754f3b137f9c9,4b07b469af2a05682a456e049eb5f985,0,Instagram,Center,844,2019-07-01 18:42:45.153584
90622af3eb7939ca623a631efcb95891,9b18ce6620829d1d7ff3ca792fe2dc0c,5,Facebook,Bottom,1045,2019-07-01 18:42:45.153602
3ce437fdaa10ab387296a979c39a0f4f,3d994430722dc6c9c5627e5b083e23be,12,Facebook,Right,2227,2019-07-01 18:42:45.153619
0d34e9ada9037694c2bfbf83a96896de,6bd6c429961cdc91a0d825a5552044da,14,Facebook,Left,2349,2019-07-01 18:42:45.153636
572ce1b4398d732c12c8e11e3bbfa475,0c68f61dc2859ac4a99ae13d6883d68d,6,Snapchat,Right,2248,2019-07-01 18:42:45.153655
234ff45d72e10417e1837cacec9c5d0f,bcdbc99b688b6eb26b3c79b55cee40ab,9,Snapchat,Bottom,954,2019-07-01 18:42:45.153673
f735090977ccc81c8f41e99044265a8a,79a5821c959ead134b79e909391bdf4a,5,Snapchat,Top,454,2019-07-01 18:42:45.153690
41315ef8458258a7faa94fd69c433559,c019f689e706353c97d59c666d3ae8c8,5,Facebook,Right,928,2019-07-01 18:42:45.153709
b2eece42b16ce3724acfe93bc6226cd9,9083a722006570ad2adf4c2f8a32b10b,5,Facebook,Bottom,1234,2019-07-01 18:42:45.153729
72162f447d9f34fd1345ce40518c9ec9,48695abcba9f282b57461fc576e8b3e0,1,Snapchat,Top,1346,2019-07-01 18:42:45.153746
6d6f633ad1307ce113f00f04362e112a,57314a9f5f3b00aea121fcd7032e6d8e,2,Facebook,Bottom,810,2019-07-01 18:42:45.153763
2fe39c13ee9db05dc66cf847c07b28ef,df33b6c979552fe7ae044854f0b71fcd,1,Snapchat,Right,137,2019-07-01 18:42:45.153780
1d6595d5b04343d4eb48186738bdc3b2,0d253d15b86e7320f2129254245752c1,12,Facebook,Left,2001,2019-07-01 18:42:45.153800
7ad57b82ee22fdc7f471c653385a4095,4834067451bf863713f5c5c5b41928b0,17,Facebook,Left,1723,2019-07-01 18:42:45.153817
e58a16cc42638ec676823af3837adbf4,8fb7b5d9a5fc56189cc3c685fb514c2c,1,Facebook,Center,1948,2019-07-01 18:42:45.153834
c89996583530eafa3cef51e0317a70a8,b0a79b6d3bfb4f6ee30ddbe5d67e9dcf,1,Instagram,Right,1450,2019-07-01 18:42:45.153851
196d8157ddd4ac1e6cb4cf9e50e57e05,1317eb6c480fca8311c0cfce5f89bbb0,8,Facebook,Right,153,2019-07-01 18:42:45.153868
4af20bb06033775dece1ba97c38cbb68,4c873012729b6e9ac376faec6e8266b8,0,Instagram,Center,2046,2019-07-01 18:42:45.153886
93781d87b0a2a9820393a36b7a4ea3f8,1033ff032d16808e38cb0b51517cab1b,6,Snapchat,Top,1458,2019-07-01 18:42:45.153902
010ad8e0ec8ee7e81bc6676d86ac91fb,921b7459fd87bece20c4a4fdef2c6cb3,18,Instagram,Center,1612,2019-07-01 18:42:45.153919
52463c5b22a163f4af9cdd35df881bdb,17a3b7abdcf5c3d90f3444768553ffa1,6,Snapchat,Left,0,2019-07-01 18:42:45.153936
d50c337f4d0527bc54720da71305ca7e,c4961d7e38f51df963ed43810cb57263,13,Instagram,Top,1343,2019-07-01 18:42:45.153959
f04c2f7b6ec04c6cdf2826c33138d3f6,ab614821a488bde7ee2bbb0dcf2621a7,14,Instagram,Right,1326,2019-07-01 18:42:45.153976
823e2cfbb1aabc32b32ec06ec61373d0,9aed8917ce45f99b27a71c4e372ae96b,0,Spotify,Right,1423,2019-07-01 18:42:45.153996
2195811a85595eca50073ac62748de58,06b1f04ac5284511d6db974f58de78c0,4,Instagram,Right,136,2019-07-01 18:42:45.154013
f9e7ce21b48e6e07c98bfe52af9a9700,3a2de96b286d1878c9948760a538c32f,6,Snapchat,Top,505,2019-07-01 18:42:45.154032
3c644f7a191e01a69232e03944d7dde8,d8b544642149955933a43d7e02f65457,0,Facebook,Center,1357,2019-07-01 18:42:45.154050
88abee2eae5a6e27fe5dd36110a85756,0621cc20a1ba137ae19e33a0e0833e3b,5,Instagram,Top,603,2019-07-01 18:42:45.154068
accdc6c48be062b74e37fa4991a69883,1da5d5399965b3e1bdd8a6e12376d84c,19,Facebook,Bottom,1558,2019-07-01 18:42:45.154085
fbffcfa6e440ef2ca382987cfd1d1a11,5d5490381ed0f94daf748c37c21eadb6,9,Snapchat,Left,1021,2019-07-01 18:42:45.154102
6fac13c02809969ed4abad29590f23b6,9f48633f6642cdec7575db11ed718798,12,Instagram,Bottom,434,2019-07-01 18:42:45.154119
d0e776e0a27e7a65a23cf562e564066d,81711d9fc8c4b60b7cd4cb4208e9c62d,3,Facebook,Center,354,2019-07-01 18:42:45.154136
96a2e671541b654ed0595cf6bc1189c7,52062ecf24bc919fdb3e024bd9ad6d0f,1,Snapchat,Bottom,2056,2019-07-01 18:42:45.154154
1dd554015f2aafbfcb505c6a132e11c0,c64cbea315532dd6ca5e38de666f243e,1,Spotify,Right,2002,2019-07-01 18:42:45.154179
306453c3f203a32acc2cb3b34461bd1a,2e6eb1b05c32bdf257fc907de5314a9f,5,Snapchat,Left,815,2019-07-01 18:42:45.154208
67f53f94496b13307235917493ff55f3,88cf131f4d43f2baf7adb27d7e9368e2,8,Instagram,Center,1911,2019-07-01 18:42:45.154227
9e06acf58a0d4dcd2fa0543b46e657f6,825abeab9885586de5605cef86358cbe,22,Instagram,Center,1947,2019-07-01 18:42:45.154244
a219b1e0e083bfe4a794a3c4e5f27568,f2134508d621e98e7384e579e5c09333,14,Facebook,Top,1037,2019-07-01 18:42:45.154261
04e53c24cbbdba948660ae33d255166d,24830c828ab3c69a703400ea0ca00d26,2,Snapchat,Center,1619,2019-07-01 18:42:45.154278
44c216a0585874b80085a088fc331c71,03eaf305ee742f851ca1d5d5ad74f3ba,15,Facebook,Bottom,514,2019-07-01 18:42:45.154302
0014f8ebf004cf04bc2e65d448d4d7c6,36446b77403c1a21d9b1c71441e4e0f0,1,Spotify,Center,2205,2019-07-01 18:42:45.154320
f43c6c9a987c9169e3dd0e2399fece72,c3930d88a63f6eda8f8e39d766037b3a,10,Instagram,Bottom,659,2019-07-01 18:42:45.154338
eebef5a4b8664d4432f9ff9733013184,d9fb4820cb727f599dc5793ddf221db5,9,Facebook,Bottom,2126,2019-07-01 18:42:45.154355
afda8140075b0dcf700ef092669d07fe,30e8a6e51c9efe14393d397f6fa560a7,4,Facebook,Center,1837,2019-07-01 18:42:45.154372
0b5d12c172619fb957623909906a18c5,9acfb5bfeb038e4a324f3f5bbc4410c7,2,Spotify,Top,637,2019-07-01 18:42:45.154389
9237c9c281c52f3cfc6193c92b7aaefe,148150b6c0b594a5dde0eb4efc7dbf0f,13,Instagram,Top,54,2019-07-01 18:42:45.154406
f54d69c969544a0a4a13ad59758037fe,2807a01c8b735960e5aac94c9e859e3e,7,Snapchat,Top,257,2019-07-01 18:42:45.154429
ee7e79c790365e2c5b659644c89bd134,6c3072d0af48c2e973141c44077f3da3,2,Instagram,Bottom,1015,2019-07-01 18:42:45.154453
8cd20621f900205b2f831987ea8f29af,a25243e9c9b05ba3f8da3d14841fceb3,10,Facebook,Bottom,723,2019-07-01 18:42:45.154474
088c0af23a6a4422c44916269d6bd290,ea0e6ebbd08bb86664a647d96a782d38,0,Snapchat,Top,1237,2019-07-01 18:42:45.154492
7cba16d6c079181e44a7a410829a1b09,0b2da298370aad882d4f1d86b3b21515,21,Instagram,Top,1715,2019-07-01 18:42:45.154511
bb8917d9184308df8b4a73c1d3699d7c,7c9682cb9ef5913d2fd092417936ed9b,7,Facebook,Top,1653,2019-07-01 18:42:45.154528
f693818c01b1641297e0b3859f785efd,f162009217c49a2eb55f2e9f100c9719,0,Snapchat,Top,601,2019-07-01 18:42:45.154545
70fc51c5e8cb50a01435b9f57e326a90,ce435fdab344b9734da8ca8ab5fbb084,0,Instagram,Left,2010,2019-07-01 18:42:45.154562
5cd9c4541814f4517fced7dc8c7c5981,b65c977b32a25bce6adfa20ed17131de,12,Facebook,Top,1452,2019-07-01 18:42:45.154581
90b282ad307231305d43e4a061d134ea,a93110315c27fcd6255968507692d6c8,0,Spotify,Bottom,2054,2019-07-01 18:42:45.154599
1c9db830f78280eabef399574fd60d5c,fe90fb55d06c5493b304d4971a12303f,8,Facebook,Center,211,2019-07-01 18:42:45.154616
c77d439501deb927ad9fa5c12dc13ccf,ab6c42f7bdbfaf01a908ce7060520b94,3,Instagram,Left,244,2019-07-01 18:42:45.154641
4da2b2a4a0b1fc673e9a1756a98686bc,d17735eb9b36a6dda7e43a5e3f5fa50b,14,Facebook,Left,335,2019-07-01 18:42:45.154672
82953e33d169ff88c371078dc1d8ef46,3dd46bd73182b6fd7c74f53c0cddbc19,4,Snapchat,Right,1145,2019-07-01 18:42:45.154691
4b29885c5b203c5bf6e985e0cb48342e,2dc4c1c4869b177495a6cc9dc8131df9,5,Snapchat,Bottom,119,2019-07-01 18:42:45.154709
8816c78daf85e7ec2686532eae06add5,99eb4f848442c507ff9d03667580fb9a,7,Snapchat,Top,308,2019-07-01 18:42:45.154727
32139c03166e12c435be69679bab2cfa,5ccf53d0ea4566d73d879fa99a031c16,1,Snapchat,Top,213,2019-07-01 18:42:45.154745
6fc9bebc4b3718682b9090a582d8cac7,52062ecf24bc919fdb3e024bd9ad6d0f,2,Instagram,Top,1249,2019-07-01 18:42:45.154764
464c7f223a8ad737f2b32052c7f08e4d,6f1492649b9fcc0825c61635ea79434c,5,Snapchat,Top,14,2019-07-01 18:42:45.154782
8076200e83c3e416242ca1e70305d6ec,d049466a6178f75d13471cf8ae5c8a11,21,Instagram,Top,1210,2019-07-01 18:42:45.154800
dc2c7fbbc482219d9f112902560e0f8e,510ec27fbc66e213a16f512e79224c76,8,Instagram,Left,1401,2019-07-01 18:42:45.154817
db294cd40cff61a3a1a844cfe12fae7c,7cfed194d0387f4d85f099a36c092ccc,1,Spotify,Bottom,1205,2019-07-01 18:42:45.154836
42400414769699120844712e0f3ea121,b3c8231d64408ece4522487e9f4134d8,14,Facebook,Top,2234,2019-07-01 18:42:45.154854
44ccc5f5f3d044c85297f609f185b53d,a6168205842fb924005c7a3cc3408333,6,Snapchat,Top,1238,2019-07-01 18:42:45.154872
e27eda930540c1bd39fb13447a215e47,aba2c029fd14da00dbf9a034d78fa207,2,Snapchat,Top,2052,2019-07-01 18:42:45.154891
e55a532ed85d70b07ca43959239c98e6,e87c576f7d8176923782bb5aca6acfaa,9,Facebook,Bottom,1217,2019-07-01 18:42:45.154912
7c698630e803ba01af5ddccb3a0ccfb3,3ac8b8ae7baaa620da7cdbd5fabf7684,2,Instagram,Top,2230,2019-07-01 18:42:45.154929
59a9b28c61994b16f25adf28f15789eb,d8ac6ce842e341c8d09d359ba2df0167,1,Facebook,Top,1608,2019-07-01 18:42:45.154948
fef570c4442d8171a73b347e2e2634b8,ba6c885a19d07adb08dfaf2822be1dc8,9,Snapchat,Bottom,245,2019-07-01 18:42:45.154965
8cc5e48ebab03139d803102f124695d2,9289a15b5510e5ffe935ac08aecb686e,2,Spotify,Left,951,2019-07-01 18:42:45.154981
7a05efc0e84506dda50cfc401c49ca20,3de096dcf50ffc39e7e2f05c4e9b417d,12,Facebook,Right,1929,2019-07-01 18:42:45.154999
42e80f7a4041e800f9c3790dac55d95f,5a7eda3f990ac36e0ad127e01476da9c,2,Spotify,Bottom,957,2019-07-01 18:42:45.155016
fca59f57aed0d243af75e53483b06ec1,f88e543a520bde6e7f6a2acc76c11ddc,3,Snapchat,Left,932,2019-07-01 18:42:45.155033
501780b152864d94f932e4480aed2cb1,73269e5e1a0f3e4e46cc041c0a903f05,6,Snapchat,Right,326,2019-07-01 18:42:45.155051
40c6d3dbca2a1b4a41f1427079a9c13a,107f51af5c38bce71d76a55241450635,3,Spotify,Top,426,2019-07-01 18:42:45.155068
6b86fb1231463fdf11d7bbbe645cd142,ad2ea05ba6bc456716c0dfabdb574f02,19,Instagram,Center,2102,2019-07-01 18:42:45.155085
fbdf2d7192ffa3d4772979c395b05e56,c9deba9043f8a5bff4298559d9012d8e,2,Instagram,Center,2215,2019-07-01 18:42:45.155102
b9cca0ea1db28c5c0b3e7cc6db98c8e5,a98eb17dacea6895fbee5bc153ebef52,5,Snapchat,Left,1233,2019-07-01 18:42:45.155122
f62653ff18bf770788344d4e7690e364,803b8b47b920b6f57a54e34757cf0e32,2,Snapchat,Bottom,1935,2019-07-01 18:42:45.155140
631b83a7954bf30df72ef7aa018c09ba,f2134508d621e98e7384e579e5c09333,22,Instagram,Right,1915,2019-07-01 18:42:45.155157
a85b2daefae58bb6a688916b7a424a69,1b49dd2bc055f9b83679eebef25801fa,6,Instagram,Right,135,2019-07-01 18:42:45.155178
fcded59c109db7ac9748da4dc47949c3,11a82d2585d2c183d9525a1025bc46d2,7,Facebook,Right,2151,2019-07-01 18:42:45.155196
58dcaec67c32e2fabf01c2b5e388988a,505faade7ff25ea5a258004d3e688429,3,Spotify,Center,419,2019-07-01 18:42:45.155215
701ad2c9292743381ee1e0c3b0b29cac,e2b7973153374c4c2ead15d4c823b2e8,14,Facebook,Top,2114,2019-07-01 18:42:45.155236
4e8fc58d1bcc05539106ab6cd1dc7d00,b5dd587c21a0a60383dc5d5363b2c5df,1,Snapchat,Right,144,2019-07-01 18:42:45.155255
b425f90d6a919b6ef7310a1b2a5df323,db1ed111d0293a5fe6f44db5e8630153,3,Spotify,Right,1124,2019-07-01 18:42:45.155581
31d91344c3676ff58d9241512293a6eb,a06a377288786036f137c91543c59c2a,8,Snapchat,Center,1836,2019-07-01 18:42:45.155602
c5f33136360cb38f8c75293cdb6b8c14,07e03795a793f9403070db17bbd8dedc,10,Facebook,Left,2247,2019-07-01 18:42:45.155619
0479bc7ac111d2d3a3d8c100ea8c8607,e1b5f2be3576aaf7d7a91f73063e324d,0,Spotify,Top,737,2019-07-01 18:42:45.155636
50312ea017e8d78228805c85f8322fd6,78374241fa9b3bf1d3a5ab1e61475be5,5,Snapchat,Bottom,27,2019-07-01 18:42:45.155654
d263306886742f753939e46217ed988f,e2b7973153374c4c2ead15d4c823b2e8,4,Spotify,Center,134,2019-07-01 18:42:45.155675
7a55c9d8a2ca4540d3020204ce089d9d,5f5ed9b7aa4d0be08b924a4fe9265522,3,Snapchat,Top,1357,2019-07-01 18:42:45.155692
925fc47668cd8021618d172e0032a5b7,26d6789913e21821cbea08efd87a806c,8,Instagram,Left,1029,2019-07-01 18:42:45.155710
7fbcb08839171d076eafa03e3371f61d,997b05ff1d85d25cded45d716efd5754,2,Spotify,Right,2205,2019-07-01 18:42:45.155727
28078a2c42b232b95e9ecea6fed51037,1dde4db6fa8d1e77a2904c90173b4b2d,6,Instagram,Left,206,2019-07-01 18:42:45.155744
