event_id,phone_id,ad_id,provider,placement,length,event_ts
600b5c9884e5e3b34ca6c644802a1bd1,5d7297b89e8aad2f97e8329cc4e6ddac,1,Snapchat,Bottom,425,2019-07-06 18:42:45.259736
71cddbbf47cd263d07be7e8c69a618d9,5cef78a850d1b29046ba401cc6a58a69,4,Spotify,Left,1822,2019-07-06 18:42:45.259754
8afc851b25eb176cba3d3659a019d0d9,ba3aacfecf27077b147317f1edd4e6b0,7,Snapchat,Right,244,2019-07-06 18:42:45.259771
1a2d0560d32a9a57cf34441efbcac343,935a4558fa5b5a780e43c29f6f85fb4e,4,Instagram,Bottom,2218,2019-07-06 18:42:45.259789
a025205922e74ce99f0e80d8bd045fc4,d5bf28cf20c466fd53b1ef46b5c11259,8,Snapchat,Left,1251,2019-07-06 18:42:45.259812
2df39176f080ee314d6ccda206a0d976,e1a1190c6603c820160e436298dd496d,2,Facebook,Bottom,1955,2019-07-06 18:42:45.259831
f927df30a6e1245ee68a16029e4c7057,1d0310e1bc1b150230fde2f1854e1250,4,Spotify,Right,1105,2019-07-06 18:42:45.259850
26d57ade5df2cd7b5c6530d90286096c,245b345bf7a4cfbc9a6b20efa223030c,0,Spotify,Left,2051,2019-07-06 18:42:45.259871
31672f88fc1f82ab83b70d6e9b0d622e,5c34f6bebfc9395613cf835bb1c17629,2,Snapchat,Left,2336,2019-07-06 18:42:45.259889
8882d4114c7e15901dd891045165e666,bfaf47d8d08440ecbe722b818f74cdb2,3,Snapchat,Bottom,852,2019-07-06 18:42:45.259908
52cafbfced4a3cebe9e52a6f85d4c4cb,66e9287bea5605758f06340ba6139c2e,6,Snapchat,Center,632,2019-07-06 18:42:45.259926
d6ee2541514ced7fa2eeeabc4ab28cac,1418f5792b1a789af354b5ddde74119e,4,Snapchat,Left,613,2019-07-06 18:42:45.259945
250e460a3a6da9fc188fe55f40427cab,188d4ea6fbda2e475e48d52f719f618e,4,Facebook,Bottom,2107,2019-07-06 18:42:45.259967
d3535cb26af0e6609dabbb62da45131a,ec8528cbbdefb9edc3249d02692db649,7,Instagram,Left,321,2019-07-06 18:42:45.259987
9ca8e93c2127c9f0187c882fdc03bd26,189c56f5c296f9cec92b30438775b7f0,18,Facebook,Center,143,2019-07-06 18:42:45.260006
8dabab307c2d2d2635afd9f0e3d7e882,f58c14b2deb9cba570961a0af87aecfe,1,Spotify,Left,302,2019-07-06 18:42:45.260024
548313093ecddaa3aee5264fdf5f2138,ede1fb1f6c26fd5b7a89d72d6bb26a02,3,Spotify,Top,1512,2019-07-06 18:42:45.260042
3654a600571f49cce13d045cedf762f5,96c635c036aeee5aa6fd69eace7bf846,1,Snapchat,Left,923,2019-07-06 18:42:45.260060
6dac6ad80a617a36fdf13a57cec1a60b,b1fcf12624a131749ff8ce197f37dee8,9,Snapchat,Right,216,2019-07-06 18:42:45.260077
f6190970d3a62e870f7673bbeb857343,30fa87c56ae6a62fa8f7c6c2dc765404,0,Spotify,Right,243,2019-07-06 18:42:45.260095
35c832a45cfa07328a307fd301f32316,631785c4fe03825b1cf4ad45f1ce78a1,16,Facebook,Bottom,1840,2019-07-06 18:42:45.260116
207d02bb168bbe074cd716fa912f0ec7,cde8e2843ce7a4d87b545bbcf0195326,20,Instagram,Bottom,1613,2019-07-06 18:42:45.260136
02bfb831672d5ed25a19edf9238ce71a,359a1a162508aacb54e4933602ce1a36,2,Snapchat,Right,1520,2019-07-06 18:42:45.260153
ee1e608cf9f5c95901f7b531fbfcca55,19e439ce6bcd51e09c06ee2f6356153c,10,Facebook,Bottom,1057,2019-07-06 18:42:45.260171
efc569b4d1dbcbc1bb5c55ed2a98b27c,aad50975011e4f13415fe83c381e04d5,9,Facebook,Right,2313,2019-07-06 18:42:45.260189
7f0b9bd6859821632f2413b9ed033c33,2f019ea83767d7e40b343c90166f4fa3,7,Snapchat,Bottom,146,2019-07-06 18:42:45.260212
87692239f5f2d749737d4f488cee1778,03ec7b80af52686cafa911e694fb1d9f,0,Spotify,Right,849,2019-07-06 18:42:45.260231
0b27339d08f51300c2d1b500ae66a694,b1c9a1c7d0ec0f34a3d417c5bacb3f70,1,Spotify,Center,907,2019-07-06 18:42:45.260248
522c3bfc302dd76349ddc8047dff691b,38fc416cd94f571881e8304da5fba888,0,Spotify,Left,115,2019-07-06 18:42:45.260285
42e277c49f6a25fa33ca2e1aeccc7b80,a3d2d07a51d503300fe546bc871738cd,5,Instagram,Center,1448,2019-07-06 18:42:45.260305
0c9688bcfc8e85a6053ea5e69ae690b9,7781fe9ef0c3d04db88dbd6740067833,1,Spotify,Center,1132,2019-07-06 18:42:45.260323
505d048761ba3b0ac484307c7e4d7b83,3d5580c9974699883c8c6de414b7f0d4,2,Spotify,Right,1805,2019-07-06 18:42:45.260341
d130c114a2e539207da0e3446bde700a,2c12abb823f45fe3eab33b34c5332f67,1,Instagram,Bottom,1143,2019-07-06 18:42:45.260358
82e86310505e13d791a6c10f0779a651,2dfa59e9a6c63502236a80b65a12c92b,1,Spotify,Bottom,2322,2019-07-06 18:42:45.260377
0b6c84e2a48510d15ce2f2940fd66b53,f4485eb01da0cf941f32e0c1abea7575,4,Snapchat,Right,1112,2019-07-06 18:42:45.260394
eec4e5c1177d5d8f11428b93bb5e7aa2,2a629d743469e0cfc01ad331b0000767,8,Snapchat,Center,1412,2019-07-06 18:42:45.260415
6879c0ae9117b50074ce0a0d4c843060,96ce19e97c6477f01977837774a3b884,4,Snapchat,Left,1656,2019-07-06 18:42:45.260434
c1ef6dc96a178a114a6a6b286891ccc6,69d5c809480c59b4b0f144b9516f0d18,10,Facebook,Left,933,2019-07-06 18:42:45.260456
f9e5d9db2b86af2339d8c50cf59bc94a,2c12abb823f45fe3eab33b34c5332f67,4,Instagram,Right,923,2019-07-06 18:42:45.260475
9fb53490b65096e1677939fd8baaadbe,81dc7c090da9c86d058a34c51d68f09b,4,Instagram,Right,2006,2019-07-06 18:42:45.260495
a9098dcb116b25d7f63f30805b4deea1,2f75fa9b1083ea51e635f6a92a4dca1d,1,Snapchat,Center,923,2019-07-06 18:42:45.260513
3ec378dc943db0b6f2a73fa0992f928b,6e773a2c2bbfc9e5ec966c2d4566adf2,11,Instagram,Left,1620,2019-07-06 18:42:45.260531
c71b0efd9c561499bdb0cc358c43cda0,89ade89fb9f37cf6a42e868ba3dc1692,4,Spotify,Bottom,941,2019-07-06 18:42:45.260549
55f24c0e82bab85f188718ad7a78f339,3c43732662f7daaf9b1743f799fb8b71,13,Instagram,Top,716,2019-07-06 18:42:45.260567
7a8925fbebc703b42c64ff01839e0e09,f847399bbf00d6bebbd5eeb43bb9edc0,17,Instagram,Top,1257,2019-07-06 18:42:45.260585
38c9b89990b2098052b3aed1b6ee8de3,87828c9c8736e6015fb930f5a6c4cb69,10,Facebook,Right,811,2019-07-06 18:42:45.260603
1fae754837ad39659f032c287be7d9b2,efedb4466c05a08c9fafa5d5dfd41ccd,4,Spotify,Bottom,2225,2019-07-06 18:42:45.260621
ead335ee8630e35b88a9076978a4faf2,367302ac0b7a35afca580c10237ce550,9,Instagram,Left,1635,2019-07-06 18:42:45.260641
b11bf43b4962a15d092e137e172051a2,d2772fbae65b2d09fd77ea5c53b98f8d,6,Snapchat,Top,1710,2019-07-06 18:42:45.260660
8b4a4e38b840c2c6edc7894870462919,e65c5dca21888a54ef55186134d523af,0,Spotify,Center,1857,2019-07-06 18:42:45.260681
596a1b4ec6f4de369e2f6331bba995e1,4834067451bf863713f5c5c5b41928b0,16,Instagram,Right,838,2019-07-06 18:42:45.260704
b85aa081dbadd2d2c46b83a96711aa20,21a89f7747f6a148cac0ea23255ff1c4,4,Spotify,Top,608,2019-07-06 18:42:45.260726
800ab766878531512029dc4cced241fb,0a952bb7cea4e731726e1b64bd368ae3,10,Facebook,Right,838,2019-07-06 18:42:45.260745
077747bcaede39a20e6b832e0cf8e86c,461e323f74362a0d932062de1b2df1e9,2,Snapchat,Bottom,342,2019-07-06 18:42:45.260763
1da28488a3d00932cb6c4847f23dfad5,ef8fa67010d3accae7521894e67b5438,4,Spotify,Center,451,2019-07-06 18:42:45.260781
0979be9df2f6e05e957a02e7deb01ee2,a2254623849bd9acfa682678cee0c740,8,Facebook,Right,1945,2019-07-06 18:42:45.260801
34d31829c3801f2440d8a0775b984363,d03532492c8232ff16a5e3bb39ab7567,1,Spotify,Left,425,2019-07-06 18:42:45.260819
57acad857e1695adee698f730237ffee,7651d0bc533f04779e525d09fb31e075,1,Spotify,Bottom,2009,2019-07-06 18:42:45.260837
5bff8ed67d781ee4f87ce95ca0e47d8b,c5c4d9600ee9624c7388207cdadfc0c9,4,Spotify,Left,1020,2019-07-06 18:42:45.260854
14a98ca1624ab74361cdb4a2c32021ff,921460d2f5947b36c3778d62ed8b74ac,4,Spotify,Right,2206,2019-07-06 18:42:45.260872
a1e4707a4ec41813584282bf782544cb,0a3ce49214b1c6bad7c886c5c2661dc3,0,Spotify,Top,2335,2019-07-06 18:42:45.260890
f0660a0f6dd6f90c5a556a15efe12d0a,77b5f97c66e3d93f21d1e2032fac5454,4,Snapchat,Bottom,1250,2019-07-06 18:42:45.260909
8af44f8c00d38935a19921fe1d778385,4c61e52fa11b1ce8d22a43a1e4f38d18,12,Facebook,Bottom,339,2019-07-06 18:42:45.260932
715b467d416405ee98eafa455bc9f2ec,167cde259adf134f021ffd3916c3682a,1,Instagram,Left,1615,2019-07-06 18:42:45.260951
24da26030f407f9ef34c98e4dafca3bf,a4f2c948bde81140b835779a89bc54cf,5,Facebook,Top,1852,2019-07-06 18:42:45.260969
e7c19be3e6988673b8606355b4dc5e1c,f02bbcb8bd43aa454a254cc7a63bce4f,4,Spotify,Top,2123,2019-07-06 18:42:45.260989
e29534f77d4fd0cb7e257dfcf9ce8974,864bb4b5667053c8276c5fe2e1db6529,3,Spotify,Left,1000,2019-07-06 18:42:45.261007
e0f5a15247b6a33825d1ea085fa06827,ab97bc52ee6b26fbae629e238d2fdfce,1,Snapchat,Bottom,758,2019-07-06 18:42:45.261029
9d5582b35e0be4ae15c2798a0ed3b54a,7caae0984600852f9a5e69b144733290,1,Spotify,Center,939,2019-07-06 18:42:45.261048
553a7734cc49b1ee29178e2065df1980,fc2990cda4addd85a66c827e1ec7d594,7,Facebook,Right,1004,2019-07-06 18:42:45.261066
0377381bcb257ff438856df6a92697d4,f2e0f27dff1a570cb8b0f098cb0acbc4,6,Snapchat,Top,215,2019-07-06 18:42:45.261089
9c5d5cb6b728c6b631259ef485d61157,6648ca2f77866c0b5a5441501e2758bb,12,Instagram,Top,1139,2019-07-06 18:42:45.261108
975b917abba4f01a97e9e7becfd90db6,9289a15b5510e5ffe935ac08aecb686e,10,Instagram,Top,2346,2019-07-06 18:42:45.261127
e6214c7f96b3fc425d0606a63232f29a,af0b287c6aaec9a5c401f531b24c6e3a,6,Snapchat,Left,1319,2019-07-06 18:42:45.261146
188ee55e638412f88325f6b9293af282,8aec5d2459f3e696ceda2cecdc693da8,0,Spotify,Center,2036,2019-07-06 18:42:45.261163
f820329e63d7a235e9a4c02e11508b7f,323cdca2f45a170747fb0b9fd36add6e,0,Spotify,Left,1633,2019-07-06 18:42:45.261186
fcd3d7b408699b6802caf276205a9dd8,6f90401bcdae04698c0fa5406354a286,2,Snapchat,Top,930,2019-07-06 18:42:45.261205
507786bacc46863fde3793271a10c3e0,14669d598de751efcef12511463b34fd,10,Facebook,Left,1422,2019-07-06 18:42:45.261223
ad18857b33cb2a32bd61ae817324a3a9,2a0587c685511a72249ab58091c5491b,3,Spotify,Center,1518,2019-07-06 18:42:45.261240
bf5143e432494975301ddaa1be18593e,87828c9c8736e6015fb930f5a6c4cb69,2,Facebook,Right,947,2019-07-06 18:42:45.261257
10104add8c6f631bf41752b423a59878,acc538472486f3be3d569ada035da0aa,3,Spotify,Left,2128,2019-07-06 18:42:45.261275
39334f2d264f03819cfd0d154880b881,4552f2c9e8269557f5f5b75a0a4750b9,7,Facebook,Bottom,921,2019-07-06 18:42:45.261292
997d79604fd3e8abf3e6cafd9507c5db,89b403e6d8ad353cbb5060469d733b76,2,Spotify,Left,2352,2019-07-06 18:42:45.261310
a90af2a4d3fc32f293b2a1bd014a9c7c,96db3b13f1d678fada5e074d2d66c57e,8,Snapchat,Top,1018,2019-07-06 18:42:45.261332
2c9c2bd64f1ba8ff354431881347bc0e,e8bb3177c0d87571681cbddc5180caff,5,Facebook,Right,147,2019-07-06 18:42:45.261351
88975fa3c809f207fc30cd012919b8cf,ebf706633d7297cc9b402cba502bea6f,10,Instagram,Center,1907,2019-07-06 18:42:45.261369
b76ef00b45ba5eb9ae192a3496dae388,ff98b7b1af29f708be5a9a3f9422f778,1,Spotify,Bottom,1059,2019-07-06 18:42:45.261387
9e1b75dba4aaf15be6331c327233e28f,381822735f999be60b5d1b93daa0e7e1,0,Spotify,Left,2057,2019-07-06 18:42:45.261408
eb7dd47666fa4c50c61fc583309bfeea,2fc47452e083ad6773441f5067e4d419,4,Spotify,Left,102,2019-07-06 18:42:45.261427
b4476fe367d96c74288a8d3cfa572a2d,03a86133bdbe2df1fb022e86b3bd370f,0,Spotify,Right,352,2019-07-06 18:42:45.261446
2044a827db2d9e4f08149ffbfb2f9524,5c45806ae40a0c26655fbed356435a7d,7,Snapchat,Right,1359,2019-07-06 18:42:45.261464
6fe22cf388d2d03495dd0900aab090ab,6080936573854da825e964dacc2f508f,9,Snapchat,Right,1014,2019-07-06 18:42:45.261489
99bfada78c272d9c528dfe98dfaf2ac3,091f327c273ddd43f92a349db84b8311,3,Spotify,Top,1156,2019-07-06 18:42:45.261507
f01e6ec518b23974a0aa60d3fe492fd6,d48d4aa269c59882441264775a678f22,0,Snapchat,Top,741,2019-07-06 18:42:45.261528
6e7bac64a03ef8de8adf60cbbe7217f0,f8fc823244bffcc655efc7bfae9c7767,6,Facebook,Center,616,2019-07-06 18:42:45.261547
8db0b52f3c92cd2fcfb63e154d86ea5d,5dfaaeabe97593a5406511abb8f954b8,3,Snapchat,Top,436,2019-07-06 18:42:45.261565
a4b909cab4513bbf50ffc7cef7dbabed,4a01247f7b2f37c10f555d058b01362a,0,Spotify,Left,348,2019-07-06 18:42:45.261584
2bf636891d46267a59953d2f5294ecb9,07287b2815ca3f7c8d5f2509440aea3a,0,Spotify,Top,2328,2019-07-06 18:42:45.261602
7ab76497b436b9f9792e082fe2896fd6,19e439ce6bcd51e09c06ee2f6356153c,12,Instagram,Left,201,2019-07-06 18:42:45.261625
d4756fef2ab6918f9082e031109e5a1a,2310f862fbde6d32f9bf7bd58c5415b2,7,Instagram,Bottom,1805,2019-07-06 18:42:45.261645
c0897c928fab07c25000761cc3d3fe11,44be97dfec3637f9bc46daefb27f2ecc,1,Snapchat,Bottom,432,2019-07-06 18:42:45.261668
9b8ff07726869aa3544159471fb54c06,5fe817f582929929e410053d2b413569,2,Spotify,Top,1734,2019-07-06 18:42:45.261688
01de0a1c219d1f4981cd22884360a27e,0fff0ec5f5ef524d4d6a597b92d369ef,20,Instagram,Right,1355,2019-07-06 18:42:45.261706
1b9c789550de377d8147af30a9f0f552,578e013d82338d13250bbdbea8b5f314,2,Spotify,Top,1747,2019-07-06 18:42:45.261724
22b62882da892d59f5502781ffcacca0,b1c9a1c7d0ec0f34a3d417c5bacb3f70,3,Instagram,Bottom,2255,2019-07-06 18:42:45.261742
cd6404a45887f2e9f2a1e742303a56e6,7cca683365e0e2201c35574faa87a1df,15,Facebook,Right,1713,2019-07-06 18:42:45.261763
6cebca377244e736ac2db744a817a92a,53c92b33174dffc29cddd7f04b7e82cb,14,Instagram,Top,1111,2019-07-06 18:42:45.261781
02850a2c78be32f00b5f00be51bd02b6,e5b9b808e4f89a2f915bb8c4d3f80ed6,14,Facebook,Right,900,2019-07-06 18:42:45.261799
62de0f919d61444a1141581bf174835c,8ce52ed20ad64aee5a2579ba71444dd8,8,Facebook,Center,820,2019-07-06 18:42:45.261817
8af8ca7cb13878a2d604fd662f54985e,eb5ce6cd28970d67ff240bae764ed9ff,14,Instagram,Top,931,2019-07-06 18:42:45.261835
b93665aeb5aaa56ba298ceb5bdb69e93,516436fb90c9a1632a1cf9157284349d,5,Facebook,Bottom,1755,2019-07-06 18:42:45.261853
1d4b7849b31c41271a833dc4e5bea409,70eec0eb3e83915d569664d9fef741a2,10,Instagram,Bottom,2243,2019-07-06 18:42:45.261871
c8fe5b4b4eae4722dddc54a570c6e15c,0b72e080553dc382608c61110c3b6556,5,Instagram,Bottom,1533,2019-07-06 18:42:45.261898
c092135ce3da83246890947d3059ea87,a98eb17dacea6895fbee5bc153ebef52,10,Facebook,Bottom,1552,2019-07-06 18:42:45.261920
5b39fa17c2c8e35b269e987e63eb66c0,1ff51956524d8ebc357dcf533cc63112,4,Snapchat,Bottom,1334,2019-07-06 18:42:45.261941
f297c0781972db6b76cdc974b20dd4b2,8066336286c5d9977dd2cd8285e34148,3,Spotify,Top,1158,2019-07-06 18:42:45.261960
c201ed435cd79f97b72b3aefaeba484c,eec1a2bde2aeee86baf6590791387d33,4,Facebook,Right,1443,2019-07-06 18:42:45.261977
d3959cd89a271a3bb64c8e4197bbce87,b03434f7d3f34871b767c9c17b74bf49,1,Instagram,Left,1125,2019-07-06 18:42:45.261996
293a6c789e0f79e1898565293396f37b,976688db9a43bf476e9cb16ebc48c885,10,Instagram,Bottom,154,2019-07-06 18:42:45.262014
b3f024292ee33f62ecd9576e51f8431e,7b8ae65246e451aa57d4187554ee733c,11,Facebook,Bottom,20,2019-07-06 18:42:45.262031
823d1c31d9f8110964c4589d5f7d48de,d64ec489f63d62c8693ea8a0a70e7673,1,Facebook,Bottom,317,2019-07-06 18:42:45.262048
646b69a01bce693aa1e401913c853c2b,1ff51956524d8ebc357dcf533cc63112,9,Facebook,Left,1417,2019-07-06 18:42:45.262068
95e43c821807d1a831f06c74638eeb4e,6c542b65613a20622e3b22e96464350d,0,Spotify,Bottom,1534,2019-07-06 18:42:45.262087
c948fdb98443501875c8dc55b817b45d,19716aefbd87ba4cbfd787d4fc47259a,0,Spotify,Left,2048,2019-07-06 18:42:45.262104
d00c3360aed2302cbe01d4f8b445b995,e246450f9a4141c918ccc7da782c7069,4,Instagram,Left,1029,2019-07-06 18:42:45.262122
7f37de6edd752ebdd0189d357ba19f55,86c4ad9ce1363e26e0628d5bffaafac2,19,Facebook,Bottom,845,2019-07-06 18:42:45.262147
e241c0929d532c51d1d1ba90867c9a53,c3fb6182b7d9b175eaf32489ca0a89c7,17,Instagram,Bottom,903,2019-07-06 18:42:45.262165
3d2d300fee0b4ba01a1a5b21e1c709e6,cba9a2a3f982c14466641718716cdf2b,17,Facebook,Right,1153,2019-07-06 18:42:45.262183
d01b2479dfd5043fad0af0d04c86344a,e641c61e09e59e0ec0f0cc3bd85927ad,6,Snapchat,Left,448,2019-07-06 18:42:45.262200
f8ef8049b786b05ec21d9d332bf46642,c58ee703fd32e7ac76b7194a1e37285a,7,Snapchat,Right,407,2019-07-06 18:42:45.262218
639be6983d3db46eed9db87f2b0c74e3,95d9ca9f4803b53582e161c31e39a1b5,13,Instagram,Right,1748,2019-07-06 18:42:45.262239
9d9a75b3332b4b34dda85ab6a208a6bf,1432c8d0a294366b9f6bc42c00a3949d,10,Instagram,Top,2351,2019-07-06 18:42:45.262257
4cb07551f1e1752aa55d43e4e8f5deb0,993bf0fb7d0b6ad24c81e5170b353aaf,14,Instagram,Right,35,2019-07-06 18:42:45.262276
7f693a6084bd3f4c55bab0ad4eebed00,590f8293912d98bf4cb601ee8b28ea13,3,Instagram,Top,2323,2019-07-06 18:42:45.262420
21e7d382adbbbbd05e73d00f161a1ba3,ab17f386adee7f8d09d40b44516eb053,16,Instagram,Right,427,2019-07-06 18:42:45.262451
f7fcd1b7736b390fadf8d206b40f88be,954537d745d37bda4b5e7fa04f0d757c,8,Instagram,Top,519,2019-07-06 18:42:45.262471
4cf2953c44cf7688727fe11b8a0a44a3,f639e57058216e3b0a348c9e1f8e3cf1,15,Facebook,Right,2322,2019-07-06 18:42:45.262490
f952ffbf3ad3df5c788d6ff7c55575d1,df8510edf862083a391ea4681c500b9e,15,Instagram,Bottom,1327,2019-07-06 18:42:45.262513
3370bb62df1c041e432d0c0e809ab5f4,4931dbf3314b7b79646c58c39fbe74c2,4,Snapchat,Top,1935,2019-07-06 18:42:45.262532
93a0f46fef3af2487d94e9fd2c7fed05,713fcfd68473b9ab210c38e4bf8ee2fd,2,Facebook,Center,1445,2019-07-06 18:42:45.262550
756d78ed2f1071441895b9a3e5d7431f,0aaa74739bff0313528e3e1b419c720f,4,Snapchat,Center,316,2019-07-06 18:42:45.262569
2cb4e625454b872b290619214bcf8830,bdc2e8c5c350c01738ae8daa3085fa55,6,Instagram,Top,1006,2019-07-06 18:42:45.262586
04a23c3c3d525c1e7b488564d2a8b9c0,6c30c04561a881e89b3ecfaeecef2e22,18,Facebook,Bottom,53,2019-07-06 18:42:45.262604
b5b12807f2d67aebdef3c5303581a5a8,588bac9795eeaf75b945b5910a21e6ae,18,Instagram,Top,2234,2019-07-06 18:42:45.262621
2158fc2342ec5697fa7ec65db3175151,b100e346f1b20b2e17810b479503ee0a,11,Instagram,Top,2236,2019-07-06 18:42:45.262639
8c028b8ffc6e409c48e488b6f60cb039,ce9af97de0df90303689260a915a9b7f,0,Spotify,Center,1548,2019-07-06 18:42:45.262655
35985d3ec0b0d7a0e340c9cfd9a90ac4,b7b4474ed1d8226622239c2d3700de16,8,Facebook,Right,455,2019-07-06 18:42:45.262675
9fa8e5520b29c72d735d032876a713a7,c48ecfc2f3036fd089eda3ba06dc24c4,14,Facebook,Top,1447,2019-07-06 18:42:45.262692
e2e31cf79245bcc66be53a3c99aace8f,d17292cc91a0e64072964fe11c7768de,3,Snapchat,Center,838,2019-07-06 18:42:45.262709
c43abb153ead8585e282b118482b341f,52409e0060c82919fe1e05b650ea934f,0,Spotify,Bottom,2042,2019-07-06 18:42:45.262725
f183078ea9cbc654c3f20b1a2677f54e,fc5c33ce379a18ef92cf49571d37501a,2,Instagram,Left,1314,2019-07-06 18:42:45.262745
fe5acbe356758bcfd04af0374cf7cd87,1d5b487945e3abd4b5ec1704de7d5230,5,Instagram,Bottom,442,2019-07-06 18:42:45.262762
67b4e0970c5485e23f063b58e01bbc00,bcdbc99b688b6eb26b3c79b55cee40ab,13,Facebook,Bottom,1344,2019-07-06 18:42:45.262779
b2916dfc1ce603ead074d3b70fe8afc5,4cd1cd6eeec444b19100d62b709c256a,7,Snapchat,Top,209,2019-07-06 18:42:45.262796
2fe33038a7b448bc19f8ad8436c60cd4,0455d8698e07f339e7bb2150a23fe101,9,Instagram,Bottom,2344,2019-07-06 18:42:45.262815
