event_id,user_id,phone_id,property,value,event_ts
ac4e8d60d5b5311854fc3b5fc57184ee,0e48e7a2bb06f8ed4f7f1c5901dc90ff,ce9af97de0df90303689260a915a9b7f,sex,F,2019-07-06 18:42:45.259914
f1ee74754a2bd5f367216ffb33f22d99,0f2aba318efea2d9d5f6d1135c772f7d,7e291ee56e6a9a1cd6be5348d005d971,sex,M,2019-07-06 18:42:45.259932
f44d5c473fc6ce71e6586cbea06811e2,6f87f0f3f0ca27fd9d3836421f61e0cd,6420d3f8d7a77c65f026a4c146660b65,notifications,True,2019-07-06 18:42:45.259951
63a01d0beb19bd5fc5bdb97ca2d8f5b6,dd830826bb83e621f65bc39ea4b6cfe1,8728f1477f219372f727f8f0cce778be,drinking,NULL,2019-07-06 18:42:45.259974
ab705c4fd44e773bd8ff0b02ecca9e49,9b84e927965a937103dd18b37e2668d3,139cc562543bff5b0ccbfd5cf09499ac,drinking,No,2019-07-06 18:42:45.259993
c5c141a91320398d552c815943ae1ad3,37e8b26a7e830eabf7251fe50bd74771,81cd435cf1be8af023e81b3ab433c6a7,notifications,True,2019-07-06 18:42:45.260012
4780fada85c6c76fb03f7b76103ffa6f,4ad10507ab54e389fbe6d5cfe20f5eda,c874079944833d785a739a5332231e1b,politics,Liberal,2019-07-06 18:42:45.260029
3b12148191c3101eda43352ac5e53e00,87558d86e153891d51b7b91f1af67316,25d97ac02505c3dc781f799f14c1d140,politics,Liberal,2019-07-06 18:42:45.260047
a535d9e6492c4f16ecca57508f6d971d,7adcf95bb9fa2a15eabde3a03fc41595,e0f39402584371df7f03ad34d3c56a17,smoking,No,2019-07-06 18:42:45.260065
b5bcb627ae1a0f42c2ee6dc3bff93cec,e3bf2305ab2ce8a5976eea160c3c0f58,ba1b6b5c0bed6e708af0f1c1e79d4f7e,smoking,Yes,2019-07-06 18:42:45.260083
abe9fb1e50647a26c43d9d8dd62dbf50,9c9d7ae3b56b746996e8ef4b737d3654,ce752e62419911cc311c98a6dd4e8ffd,notifications,True,2019-07-06 18:42:45.260103
44f300f1cfa2d215eddbe1ae3b5ff825,05a84f5a9dc9dcd4b9892995f888e33c,21a4e7ed0ca525ab4c632b5c98fc95f8,sex,M,2019-07-06 18:42:45.260123
abedfb9d1ff92df89e960569b279b06b,a9bbc699a063c2360e923d2169d320cb,528c65562a6d0a21037b3fe2abfefaae,drinking,Maybe,2019-07-06 18:42:45.260141
36d8cfa92e03c56ae28a305d8cb1dd94,a8b10905c5ed413a467638069ef28542,fe171efa4736d6e9577bf490c33f7270,notifications,True,2019-07-06 18:42:45.260159
6d866458ce36d80523824d8a7db3b3bf,4cec29c5bb8fbdde4b744c22c4916fe6,b0f0451a9530d9cc9b001f2b10fd04db,smoking,Maybe,2019-07-06 18:42:45.260177
e6b90eee01ccc14352b35e70856ba710,78fd27cac36c2198855420a1a056b820,52132c0ee1ca9bab8d9ba689148bd27b,smoking,Yes,2019-07-06 18:42:45.260195
1382cf67125e937b9238285ca2e78c62,fb27708249ef7f2a41497b39ecf12b06,560ede3bac3e8695f336caa7e12fa44e,notifications,True,2019-07-06 18:42:45.260218
caded2e00425e8c96e0ce94ea1e8a22d,ab14708d1e16040da3ba78ed7840a9b4,e850d41936e13cc9fe83269e09bb0edd,notifications,True,2019-07-06 18:42:45.260236
755513439da391fdb40af949797d1220,563b5de84530744d07e4b715e765bca9,dbfabab6d8e52ffc2bee0d7e7a893613,politics,NULL,2019-07-06 18:42:45.260253
2f7dea23a9abfd0dc26e1758474ecc55,ba8b7c83aa437a44e4025962c2fa2488,520997c6151fe9fd03baa0b074fa4f14,drinking,No,2019-07-06 18:42:45.260292
7150159c6fa38b5cf24e990b00220e1a,3bcc2a4088577e251c21666dc253505e,8e05eb107d114f4878c5cf1dcda3acb4,notifications,False,2019-07-06 18:42:45.260311
2a037152dfc02254b92ac4c2b0e6e290,d1eb161108415d918a3a9af6de85d83a,a21e777153803b8e0c5d4ad9b8ac8d91,smoking,No,2019-07-06 18:42:45.260328
cedb999e0a5aab8ffb287c88d888b6f4,788f05a23d227892c1c0ef1b9e6f0407,4f5099bbbe0981e19ebce15e734b5cb3,politics,Moderate,2019-07-06 18:42:45.260347
aaa46df2a8881468c604ae4783461f96,63a256f3ebcf01240530bcbba184b7ac,9289a15b5510e5ffe935ac08aecb686e,politics,Prefer Not to Say,2019-07-06 18:42:45.260364
08efa841cbd71bfe1fc6d747aaa3017d,6b4e2fb8b40997944796cf6a3ac246c5,188d4ea6fbda2e475e48d52f719f618e,politics,Moderate,2019-07-06 18:42:45.260382
50deee99939ac4f46f96259fe0a3fd49,49dddda9236e9cd06a2326b0bbe82a22,e9b6ebdd4325d29e40d4e13ebc672910,drinking,No,2019-07-06 18:42:45.260400
25855fb67239da0b7439afae52abaa42,3a6b27f534df139cac425474797b9ea9,6e22c38152ef419436774304a947582c,smoking,Maybe,2019-07-06 18:42:45.260421
01e928ff626ed834ab177373a2f1c78d,38c0370a2bb330df979a626a05222a08,82ebcd43ffb43c9adf8541bbdfc05228,notifications,False,2019-07-06 18:42:45.260440
119327f3e157423598c97a657034d961,2a994b421415c8dac4198f95995d1c3f,0e9bebdebd9722a61de74110acdaa29c,smoking,No,2019-07-06 18:42:45.260462
260f1870957f8814450d0a340820abff,8795fbd2e33f429fb66f3909f0e22864,d65b36299ef830cd8d14690dc8e6bfde,sex,M,2019-07-06 18:42:45.260481
242939c8280be59406216b4eda659e0b,51a43b28b9203861ca95021ee5c8b756,6f608b5d66597c82bcc48a9fa6efe8e8,drinking,No,2019-07-06 18:42:45.260501
0c4cf723ef1147e858c9064edd93a858,0e31afbbc876c316aeb99c0cdd1cf6c9,825cca0b0b8408f6e30923a93b114d6e,politics,Conservative,2019-07-06 18:42:45.260519
e4f9f682cb1ea2667d8b70923a588339,c937a3bcf3d9bab24134441304d712e5,98b9b5a2838d09a050f8f7f4bab79fc9,notifications,False,2019-07-06 18:42:45.260537
7aa0c77aa5c938ba396c76c1576553b0,4079601f90bd34130b2c7c8b9f7dcb2c,f412b72cb522ebabbeb98081a3ddc5b9,sex,F,2019-07-06 18:42:45.260555
0612d074f024b447cc4b47bfab6970b6,f9417d2b530bccaf82eb5e4a8010157b,381822735f999be60b5d1b93daa0e7e1,politics,Other,2019-07-06 18:42:45.260572
8422b0df84a356f3bbbd60c92a1e27e4,bc6037b7240c01b39661db41bc2d35ea,e704d1d0a5d50894202eadfa70a01dbb,drinking,Yes,2019-07-06 18:42:45.260591
740ec7cf31bbb90fe6c72ab44a5a1235,477a9fa87e123726758e7100f02650b6,7cec5c066270903b40e4906990c2b2fc,sex,M,2019-07-06 18:42:45.260609
de3101bdb228fdc03163d13874a05a17,de4ebbc4cf95102202b12acea9f54aa8,4c553e6b54b178a4ff8ee918c63dc492,smoking,NULL,2019-07-06 18:42:45.260627
621d0b26d031a81526a377d4a8027b5c,b660d7d83fbf479ade41d101771f19bf,fe400ba354c77e6232fc31e3a231b726,sex,F,2019-07-06 18:42:45.260647
94c811c6186cf9f35ae6674205138547,60384f2c226042e6045896397a89fd53,7226f8cc6ef3c4d1d8898782d881c83c,politics,Prefer Not to Say,2019-07-06 18:42:45.260666
d186d05f159b8eb9c54267749ccc939f,87d14f03a6b548ae88b72be04a0c3b9a,2f862e0309c515599d010d4135f89e35,smoking,Yes,2019-07-06 18:42:45.260687
31dafe782bae1a0d1bdb497b2a0f887e,2278210351ae4a0de7538e1ea381c7d1,74be915fe578be8e868e7250b32ed929,smoking,Yes,2019-07-06 18:42:45.260709
e35c26e71fcfdfe39bbc5aca021f5a2f,3cd76a835084642ab83be462e20fd5e7,9844cd1fd593be11cc0df2b4904826bd,politics,Prefer Not to Say,2019-07-06 18:42:45.260732
706df4f5324e126118da993f7cee1b34,e4f1a3a02e92867f3d98914ee93665d9,a2d3900fad7680efb7cf73ae738a74ce,sex,NULL,2019-07-06 18:42:45.260750
c75c405e1e7ac954379261a6d7221e8d,55053803f3501a9d9eb399d3301c7638,f4d285249296c753289bd41097cb507e,notifications,True,2019-07-06 18:42:45.260769
49cd807252039c18690452b663d0c4fc,49fda99cfd40f21d7cefbaba7e575aa4,54d3f35855eb1fad884478b73a9c21dc,drinking,NULL,2019-07-06 18:42:45.260787
8613db29102e7fbda5e5b98b577b4246,f8202786bf1014e5f8082b1cbb423373,3cb854109032df0604e0c7dd4080f4cd,drinking,No,2019-07-06 18:42:45.260806
66343e62d75f8af5442ceb4e6574eaa7,876ef577b7f653adecb7f0df9955cf07,089bf6c45046bad99ac9daaa128fba30,drinking,Maybe,2019-07-06 18:42:45.260824
f10ac8a9761ce148a47b40f214687af0,d1eb161108415d918a3a9af6de85d83a,a21e777153803b8e0c5d4ad9b8ac8d91,drinking,No,2019-07-06 18:42:45.260842
3e5cfafbaa33948025918cf77e56dbb3,001df54ccfa02a70147dea89c0799a52,6d5de2b2eec5e25eb01bc6e8cf0ec39c,sex,M,2019-07-06 18:42:45.260860
84ee8cd6438100bde3d2edaa7d8788a9,abaf192f842f9d132c5862411847f953,59d8fed9f43ac2d396d1527567882400,smoking,Maybe,2019-07-06 18:42:45.260878
1199cc6b8d1fedce374a0994a1cb5c58,35488c2b921f6b7e71adcfb17827a10d,9eabbd47ffd4e52389479fe57337f969,notifications,False,2019-07-06 18:42:45.260896
d7fbd76dc6cd2eb64c8b281b3239711b,af012a0482b848813bd42d2c81b2cddc,69fdaafccf796793072c387f34bf0aaa,politics,Prefer Not to Say,2019-07-06 18:42:45.260914
00a45c12f6bfd3a001a84f9979f38deb,e09e033b81130966306113ad7809f94a,ab8e321b6432a9a6028275abca01f698,politics,Other,2019-07-06 18:42:45.260939
980494ae4bcea312fba03a649d4d08d2,d2864ee187667b433128b7d248140893,e816c49bf23018c08b900ba7a69900de,smoking,Yes,2019-07-06 18:42:45.260957
2fefc5adef10cb0842571efac882a318,19aaec85fc720498e3c94f6628cbedbd,e52351f467099ddafde1eb5930154d3c,smoking,Maybe,2019-07-06 18:42:45.260975
09762ba7731f9fda5d97b344d6cc2340,f003180268143c342fa5033040cb1fb9,752b5f9c6994b4c4b1cc2463ccee4f6b,drinking,Yes,2019-07-06 18:42:45.260995
ab9496bc3790359aebd80ef78b24dd50,b72ba8142dde3abddcc76ba080424ddf,9bae67c0a11b96bb3949e7de3a2bc6e6,politics,NULL,2019-07-06 18:42:45.261013
97db9317b3bb2226ec107e92db46b38b,8e18a0727d43eab676168317eee2e88e,e2db831dfa440bb877e45c9af722f7ea,smoking,No,2019-07-06 18:42:45.261035
18a572cfa6a31966ab03c8fbdaf6317f,01ba9411ac9476d1d772f1fee8b2a524,96ce19e97c6477f01977837774a3b884,smoking,No,2019-07-06 18:42:45.261054
d5b0ff54524dead4b45ebc8daa350538,051fbbee3373895116f50e4849dd3688,260c45b8c1ba56ed5a3b12023b1f412a,smoking,Yes,2019-07-06 18:42:45.261072
b1e6d15a9164b0c9629223ad7974b9ce,b57a6265f3bfee72106ab4317c660c31,c0bac8e1c8702d411197584bed63f8de,politics,Conservative,2019-07-06 18:42:45.261095
c8b02c586d6d2f39396062d76dacc2d6,87bb8a482ca067e1aa0d6e6a74632021,5bb0de56e2a59ea6d70c1e13616c8650,politics,Moderate,2019-07-06 18:42:45.261114
05b93f09eed8edd2fc159440db672a45,6a79b1d2daf1e40d631d70448171a0ff,9aed8917ce45f99b27a71c4e372ae96b,sex,M,2019-07-06 18:42:45.261132
c7323e64990ecb8ec18d3f0c305dcddd,9d996eadee035338e05b7b7fb0a4dead,764d2df157001f25976a5e307dba8360,sex,F,2019-07-06 18:42:45.261151
ab109315f968bc5a59bfa6d92883b686,3cf0c4aea250d261b2a0e5136cb00862,40ca417c081e2a22c85c4fe76693342f,smoking,Maybe,2019-07-06 18:42:45.261169
55b69c93ba3e2578dd4553480a4d806b,84719f61c5b1913539e94a3dd21a7977,ccef34211727863e0c2ba275ad5fbebf,notifications,False,2019-07-06 18:42:45.261192
923611d8967370e1d91962be9a366155,769ecd6d59f820f29451a2be16bbffe4,13ebc336ae0589d6406019a8da563331,drinking,Maybe,2019-07-06 18:42:45.261210
47a610ee35391da40ec7f6b73e15b902,52432824e297ed266febb85ac252de4e,b3c8231d64408ece4522487e9f4134d8,politics,Other,2019-07-06 18:42:45.261228
85fcb9083ed5437ef38638edac8afbf0,2063a7805ab5bd6cea9cf3e88a8776c2,d85864db5b118bafa477323bdc77f479,notifications,False,2019-07-06 18:42:45.261245
572e9f4a37a6fa80ab904ff54486520b,9cb4cb2b48209d4f53520f1c81292f14,0080da3174b187449be00ee8cfe8afdb,politics,Moderate,2019-07-06 18:42:45.261263
911e9a39f3403ed81aa74523fc07360f,2509c86f80383dccb59e0e396b1b986f,116ea8a9a764a756d97da0e8e56a337e,notifications,False,2019-07-06 18:42:45.261280
1d97db2ad0e03860fa338e982ffe942f,74b286235e2bb3451176f432d64d20e4,30ff2f2e300f028f9fd1768b9ebb3327,politics,Conservative,2019-07-06 18:42:45.261298
1db9c2a47cb204c3ccd53e110db98c6f,0c4786ab58ad405da4fc2499a76f1fea,57e28031d76cecc0bc10c9381ffee780,notifications,True,2019-07-06 18:42:45.261319
5ebe726ebfd60d60a856a13f80c5f979,14ad795bc8f65547ac1608344bb73881,6d16cb7bbcf4c2bb48b1a44255cb8341,notifications,False,2019-07-06 18:42:45.261338
c7206be85d806994acae75a88ac13ca3,dc67fe78a05d2b7166f43d5a121fcf48,1a1f04e9342243cd746f6897dd0c4828,politics,Other,2019-07-06 18:42:45.261356
a001cc7a6fe6dab76763ee48feda223b,9a216dadebe2e33b4c5deb51fccea6ca,bb60a3490e8874770fd96d739d82b348,politics,Conservative,2019-07-06 18:42:45.261375
bb0a43136e653ae18c7996de2e6ff9cb,f6ba38f1c365149381b609e41dafd8c3,3cc71dd0f1c1950d6b4831b72a4871bb,sex,NULL,2019-07-06 18:42:45.261393
0700b2299a46d224e0f0773a9a639c91,70d873355184a1f47cc9048dba1d9d83,1d0310e1bc1b150230fde2f1854e1250,drinking,Yes,2019-07-06 18:42:45.261414
2eedd858c618eb6fd46991c56a002267,f6863cea38677fe4101ca180301412e0,04a6865fd9921ff6382dd66b26cfaecc,sex,NULL,2019-07-06 18:42:45.261433
10fb60cc2581a6f785fe348fb204dfe3,932684bff17c2922e98d21479f49d6d5,6c0054cb2b425330df8a3084437db902,notifications,True,2019-07-06 18:42:45.261452
6a16e4664bf4ad3c7822554c6e1aab22,fe4bf37923a93dc05d8443e2528349c0,7f7284bca4f81e1f3193a3ef862280b1,drinking,No,2019-07-06 18:42:45.261469
9079f87358405adc552310cd25a9c7d9,3b2af1d657cc958389f90e635c1a47d6,234259eec8b2901fa9fc1300ee1970d4,notifications,True,2019-07-06 18:42:45.261495
d51317ce39487909d6af08b5f4df7189,3ae1b99f7192d684027dc4b2219b76a2,f4485eb01da0cf941f32e0c1abea7575,notifications,True,2019-07-06 18:42:45.261513
10d617fd12d2c5c461c1f5c1f6d11663,c380a74c7ada6140be780b20719b98b6,f5b722b893fc7c1679cba855af47e7b9,notifications,True,2019-07-06 18:42:45.261535
310a832f5c5ae48331ba4af47f0a07b1,7764aaa290db24dc8d216bb1439c903e,74e6a5d0a63996b892e8c638fef76b4e,politics,Prefer Not to Say,2019-07-06 18:42:45.261553
8a937837741a1a695b00367fa02a75a0,1a5164bd849d0aa18c240ca61f908918,28d96972fcf44c0d605f6c271961537b,politics,Liberal,2019-07-06 18:42:45.261571
39f4f33b3c8d6013af3e9f7d6044d30e,c380a74c7ada6140be780b20719b98b6,f5b722b893fc7c1679cba855af47e7b9,drinking,Maybe,2019-07-06 18:42:45.261590
061868ae230146761d2a54721fc8a65e,b94e4e89c2047e3408bc836ed1fe6932,04cfa9192350f612ef8e01bce3366170,notifications,True,2019-07-06 18:42:45.261608
b6d46012ea136dffaa0a09ad6863896c,70d873355184a1f47cc9048dba1d9d83,1d0310e1bc1b150230fde2f1854e1250,sex,F,2019-07-06 18:42:45.261632
bc087d8dba5f52eca1833e58b433f2f7,d9d1e2292f2605542ce60cc587842011,373d5bb035b0a012b597bd23a863dae2,smoking,Maybe,2019-07-06 18:42:45.261650
3157971fa57dbad270b1e8e294b766bf,67452202aebe0dd1c786cf5d4652d457,75374c0419c438287dbfe86ff505f1ec,notifications,False,2019-07-06 18:42:45.261674
14935cd015531300b489728d07c4e192,c5dce65c48ff3e6148c2ea2690bec3a8,9055909a8ae4c8fb3a0b6a3e75a9854a,smoking,Maybe,2019-07-06 18:42:45.261693
8dd01f626cee54ce756e19a41cf17d03,c5935a41c26b9598847298fdb7dbd958,bd512ba316c6e8bebdf3821a024e6836,smoking,Yes,2019-07-06 18:42:45.261711
df733dadf168b7fc600031e78f76600d,e56195da22a9c6cb3416f81085a7eaa3,db6db58a8e19fb985f447407b0d94fd6,politics,Conservative,2019-07-06 18:42:45.261729
b1a9393c1c31d272e72c8ecfd74dc423,67e5259679b36caef0a87978277dba49,d0babb94945e79578584c85126ddf196,sex,M,2019-07-06 18:42:45.261748
7e83579e01796eeef14686433c39357e,e3cdd096b4153c839084b51c295f5339,f49575b0816490ac53f462d7ca9f8d87,sex,M,2019-07-06 18:42:45.261769
10018277f04b0b2510f38ac261193e85,28c0d743c560d1dc905621ea245bc88f,5a0c36dccf958b4aaaf4da76ba11afa4,notifications,False,2019-07-06 18:42:45.261787
01e502d8e7414c045ff960682bb4da59,f28ecbac54d46e91cecb1e499333c426,58c8f986656de5452ce7158ea74d7e04,sex,NULL,2019-07-06 18:42:45.261805
a2c65281d7101b06b826194e4c2a51e3,fb0c425182be4a0e4871e085185fb621,62efb4d3ac025ae65d837db2e70cc9b1,sex,NULL,2019-07-06 18:42:45.261823
cb25c6ffdfe290c8559ef9d6c9508d3b,881651ecc4747a129ebd38fdd3caf50e,c0a9526fce5b17483319cc66c3d17140,sex,M,2019-07-06 18:42:45.261841
573c73c8c4d395816d98ff377d189486,0f4cf24a4d7c59dd9768f62906bc598e,6b001e2b6190eb00494d7f8244efbed5,sex,NULL,2019-07-06 18:42:45.261859
34524c61570d22df3cebf60d56174e53,1edefb1fffd6205607570001f648e095,3790480663ea70e2772794d7d6d5cea6,sex,NULL,2019-07-06 18:42:45.261878
9c678536bc927fc288b507566af0a564,b442b273c8bb24ea20a872fb86fb88a0,2e6eb1b05c32bdf257fc907de5314a9f,politics,Prefer Not to Say,2019-07-06 18:42:45.261905
56fe49dc314270b3f835101eb2d2e085,5ee3dba5020b73ff143fabbd74b3730d,e8a72cac986fda83495f5faa8b340842,politics,Liberal,2019-07-06 18:42:45.261926
08c864061f276e3b4280a06241471609,bdb5ea54afbd30fe5c408070e36a3e6f,8ce52ed20ad64aee5a2579ba71444dd8,smoking,No,2019-07-06 18:42:45.261947
cf268dece0abb16d968994050951ccc7,6e03a6c74b03937ac26804edde85e061,00f4e94749ca6f0c5d311e3bf42c6592,smoking,NULL,2019-07-06 18:42:45.261966
edbd85ebd7bd6320f3ac8b76d4fd83e0,b634d651c77bd66768c9fbae039db42e,95d9ca9f4803b53582e161c31e39a1b5,smoking,Yes,2019-07-06 18:42:45.261983
64527689a9f0c17ab8ab33b1f6574a65,2b1962990548ea98515f66d2e6d79811,1390ed5353756d6fb51f4dbc4a05db62,smoking,Maybe,2019-07-06 18:42:45.262001
1390b79bd4dc162933064a7f1c724dc1,dd5d3f49f4a0c1e0f16f435187ba856c,91cb25ab8d2069c70808c6bfe6d94680,smoking,NULL,2019-07-06 18:42:45.262018
16cc3e979be5549edc3cfe6a1a8a8ab5,1695b903b35d5048cb897e5b19e11995,879bd51cc90af24fbf7e0a163ae4b772,smoking,NULL,2019-07-06 18:42:45.262036
042a5e0821093aa1dcee4687dfb04ce5,1251ec25a657564fecea8494eb27f9c2,73e13c10e08dd4b4fd5553f57a0d8e4f,sex,NULL,2019-07-06 18:42:45.262054
f41a2ec4de70d221e02b6c7a7e594278,fe84f673764d0755a3c09f2fcff5623e,78b636d75da8f4a9b22662acc3e98f8d,politics,Liberal,2019-07-06 18:42:45.262074
